crid,incident_date,x,y,xy
1006493,2007-05-30T00:00:00Z,-87.604933,41.7374,POINT(-87.604933 41.7374)
1006302,2007-05-29T01:30:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1006091,2007-05-28T17:15:00Z,-87.6090988581,41.7146928736,POINT(-87.6090988581 41.7146928736)
1006078,2007-05-28T12:10:00Z,-87.68059000000001,41.872046999999995,POINT(-87.68059 41.872047)
1006110,2007-05-28T02:00:00Z,-87.612268,41.807495,POINT(-87.612268 41.807495)
1006064,2007-05-27T13:35:00Z,-87.736101,41.922875,POINT(-87.736101 41.922875)
1006054,2007-05-27T00:00:00Z,-87.62580799999999,41.889994,POINT(-87.625808 41.889994)
1006057,2007-05-27T00:00:00Z,-87.697291,41.921240000000004,POINT(-87.697291 41.92124)
1006055,2007-05-27T00:00:00Z,-87.671149,41.999463,POINT(-87.671149 41.999463)
1006052,2007-05-26T00:00:00Z,-87.674082,41.875085,POINT(-87.674082 41.875085)
1006037,2007-05-26T00:00:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1006034,2007-05-25T19:22:00Z,-87.65991,41.713797,POINT(-87.65991 41.713797)
1006074,2007-05-25T00:00:00Z,-87.612113,41.802147999999995,POINT(-87.612113 41.802148)
1006017,2007-05-25T00:00:00Z,-87.620426,41.799308,POINT(-87.620426 41.799308)
1006018,2007-05-25T00:00:00Z,-87.801801,41.789693,POINT(-87.801801 41.789693)
1006002,2007-05-24T00:00:00Z,-87.69368434370001,41.7990939951,POINT(-87.6936843437 41.7990939951)
1005976,2007-05-24T00:00:00Z,-87.644103,41.752315,POINT(-87.644103 41.752315)
1009735,2007-05-24T00:00:00Z,-87.708405,41.856359999999995,POINT(-87.708405 41.85636)
1005971,2007-05-23T19:30:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1005966,2007-05-23T11:45:00Z,-87.55868965270001,41.7344438775,POINT(-87.5586896527 41.7344438775)
1005937,2007-05-22T07:45:00Z,-87.61121899999999,41.686816,POINT(-87.611219 41.686816)
1005915,2007-05-22T00:50:00Z,-87.644103,41.752315,POINT(-87.644103 41.752315)
1005931,2007-05-22T00:01:00Z,-87.538036,41.713725,POINT(-87.538036 41.713725)
1005923,2007-05-22T00:00:00Z,-87.7997549587,42.0016850229,POINT(-87.7997549587 42.0016850229)
1005988,2007-05-21T21:21:00Z,-87.635683,41.706438,POINT(-87.635683 41.706438)
1005902,2007-05-21T14:00:00Z,-87.629997,41.883115000000004,POINT(-87.629997 41.883115)
1006194,2007-05-21T00:01:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1005957,2007-05-21T00:00:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1005828,2007-05-18T08:00:00Z,-87.794467,41.999685,POINT(-87.794467 41.999685)
1006115,2007-05-18T05:00:00Z,-87.643574,41.903251000000004,POINT(-87.643574 41.903251)
1005830,2007-05-17T23:00:00Z,-87.567181,41.707788,POINT(-87.567181 41.707788)
1005776,2007-05-16T12:50:00Z,-87.588224,41.797336,POINT(-87.588224 41.797336)
1005804,2007-05-15T10:15:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1005728,2007-05-15T08:45:00Z,-87.654613,41.782896,POINT(-87.654613 41.782896)
1005755,2007-05-15T00:00:00Z,-87.638896,41.853972,POINT(-87.638896 41.853972)
1005717,2007-05-14T17:30:00Z,-87.702274,41.896572,POINT(-87.702274 41.896572)
1005761,2007-05-14T00:07:00Z,-87.78200463030001,41.7918701607,POINT(-87.7820046303 41.7918701607)
1005696,2007-05-14T00:01:00Z,-87.626988,41.85713,POINT(-87.626988 41.85713)
1005709,2007-05-14T00:00:00Z,-87.622392,41.864166,POINT(-87.622392 41.864166)
1005669,2007-05-12T14:10:00Z,-87.56284277040001,41.7146031719,POINT(-87.5628427704 41.7146031719)
1005680,2007-05-12T00:00:00Z,-87.62451899999999,41.699703,POINT(-87.624519 41.699703)
1005670,2007-05-12T00:00:00Z,-87.56846,41.713775,POINT(-87.56846 41.713775)
1005645,2007-05-11T08:00:00Z,-87.5405453593,41.668646533,POINT(-87.5405453593 41.668646533)
1005631,2007-05-11T00:50:00Z,-87.6707907057,41.7523041217,POINT(-87.6707907057 41.7523041217)
1005653,2007-05-11T00:00:00Z,-87.68059000000001,41.872046999999995,POINT(-87.68059 41.872047)
1005632,2007-05-11T00:00:00Z,-87.6707907057,41.7523041217,POINT(-87.6707907057 41.7523041217)
1005876,2007-05-11T00:00:00Z,-87.6244,41.8756,POINT(-87.6244 41.8756)
1005623,2007-05-10T18:20:00Z,-87.627502,41.858093,POINT(-87.627502 41.858093)
1005646,2007-05-10T00:00:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1006325,2007-05-10T00:00:00Z,-87.605623,41.766938,POINT(-87.605623 41.766938)
1005664,2007-05-09T19:15:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1005697,2007-05-09T15:00:00Z,-87.629513,41.885943,POINT(-87.629513 41.885943)
1005588,2007-05-09T00:00:00Z,-87.643574,41.903251000000004,POINT(-87.643574 41.903251)
1005764,2007-05-09T00:00:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1005561,2007-05-08T23:00:00Z,-87.642485,41.831855,POINT(-87.642485 41.831855)
1005564,2007-05-08T16:53:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1005552,2007-05-08T13:10:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1005556,2007-05-08T00:00:00Z,-87.6244,41.8756,POINT(-87.6244 41.8756)
1005547,2007-05-07T14:55:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1005490,2007-05-07T03:00:00Z,-87.672024,41.898819,POINT(-87.672024 41.898819)
1005846,2007-05-07T01:44:00Z,-87.59730400000001,41.806038,POINT(-87.597304 41.806038)
1005464,2007-05-05T04:14:00Z,-87.688186,41.943165,POINT(-87.688186 41.943165)
1005455,2007-05-04T18:20:00Z,-87.576284,41.752052,POINT(-87.576284 41.752052)
1005395,2007-05-02T20:17:00Z,-87.7597082138,41.8740220663,POINT(-87.7597082138 41.8740220663)
1005396,2007-05-02T20:17:00Z,-87.7597082138,41.8740220663,POINT(-87.7597082138 41.8740220663)
1005390,2007-05-02T16:42:00Z,-87.657597,41.973559,POINT(-87.657597 41.973559)
1005454,2007-05-02T14:00:00Z,-87.703354,41.705675,POINT(-87.703354 41.705675)
1005376,2007-05-02T09:53:00Z,-87.60233199999999,41.750554,POINT(-87.602332 41.750554)
1020997,2007-05-02T00:00:00Z,-87.764648,41.918541999999995,POINT(-87.764648 41.918542)
1005360,2007-05-01T17:10:00Z,-87.567181,41.707788,POINT(-87.567181 41.707788)
1005473,2007-05-01T09:15:00Z,-87.708784,41.778989,POINT(-87.708784 41.778989)
1005427,2007-05-01T00:00:00Z,-87.53319599999999,41.714388,POINT(-87.533196 41.714388)
1005366,2007-05-01T00:00:00Z,-87.704128,41.811741999999995,POINT(-87.704128 41.811742)
1005333,2007-04-30T18:15:00Z,-87.621383,41.81658,POINT(-87.621383 41.81658)
1005499,2007-04-30T18:00:00Z,-87.659601,41.877881,POINT(-87.659601 41.877881)
1015814,2007-04-30T00:00:00Z,-87.63262399999999,41.854078,POINT(-87.632624 41.854078)
1005368,2007-04-30T00:00:00Z,-87.6760936492,41.6928844677,POINT(-87.6760936492 41.6928844677)
1005309,2007-04-29T20:14:00Z,-87.7777912259,41.975196115500005,POINT(-87.7777912259 41.9751961155)
1005307,2007-04-29T18:30:00Z,-87.649464,41.947343,POINT(-87.649464 41.947343)
1005304,2007-04-29T01:55:00Z,-87.68105600000001,41.943304,POINT(-87.681056 41.943304)
1005289,2007-04-28T13:54:00Z,-87.77406926489999,41.9457792796,POINT(-87.7740692649 41.9457792796)
1005286,2007-04-28T07:51:00Z,-87.65472199999999,41.961462,POINT(-87.654722 41.961462)
1005531,2007-04-28T00:00:00Z,-87.65472199999999,41.961462,POINT(-87.654722 41.961462)
1005527,2007-04-28T00:00:00Z,-87.65472199999999,41.961462,POINT(-87.654722 41.961462)
1005315,2007-04-27T21:00:00Z,-87.7215470534,41.9099795909,POINT(-87.7215470534 41.9099795909)
1005387,2007-04-27T15:00:00Z,-87.613979,41.714615,POINT(-87.613979 41.714615)
1005348,2007-04-27T07:00:00Z,-87.708405,41.856359999999995,POINT(-87.708405 41.85636)
1005229,2007-04-26T00:00:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1005230,2007-04-25T22:15:00Z,-87.704735,41.873718,POINT(-87.704735 41.873718)
1005207,2007-04-25T17:56:00Z,-87.683576,41.762531,POINT(-87.683576 41.762531)
1005197,2007-04-25T00:00:00Z,-87.705048,41.683369,POINT(-87.705048 41.683369)
1005177,2007-04-24T17:35:00Z,-87.7501596342,41.8023440785,POINT(-87.7501596342 41.8023440785)
1005147,2007-04-24T00:00:00Z,-87.655902,41.756049,POINT(-87.655902 41.756049)
1005268,2007-04-23T06:00:00Z,-87.657441,41.880054,POINT(-87.657441 41.880054)
1005128,2007-04-23T00:16:00Z,-96.99651300000001,32.865511,POINT(-96.996513 32.865511)
1005111,2007-04-22T00:00:00Z,-87.68059000000001,41.872046999999995,POINT(-87.68059 41.872047)
1005098,2007-04-21T20:30:00Z,-87.712054569,41.922813294899996,POINT(-87.712054569 41.9228132949)
1005099,2007-04-21T20:07:00Z,-87.66731800000001,41.892423,POINT(-87.667318 41.892423)
1005116,2007-04-21T17:45:00Z,-87.7424611101,41.7838789364,POINT(-87.7424611101 41.7838789364)
1005598,2007-04-21T16:00:00Z,-87.627502,41.858093,POINT(-87.627502 41.858093)
1005084,2007-04-20T22:57:00Z,-87.67022,41.770324,POINT(-87.67022 41.770324)
1005070,2007-04-20T09:45:00Z,-87.6244,41.8756,POINT(-87.6244 41.8756)
1008911,2007-04-20T00:02:00Z,-87.708405,41.856359999999995,POINT(-87.708405 41.85636)
1005061,2007-04-20T00:00:00Z,-87.72422228010001,41.9208538218,POINT(-87.7242222801 41.9208538218)
1005426,2007-04-20T00:00:00Z,-87.81679513700001,41.9638797846,POINT(-87.816795137 41.9638797846)
1005069,2007-04-19T23:05:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1005037,2007-04-19T12:15:00Z,-87.644103,41.752315,POINT(-87.644103 41.752315)
1005215,2007-04-19T00:00:00Z,-87.627502,41.858093,POINT(-87.627502 41.858093)
1005007,2007-04-18T13:37:00Z,-87.704735,41.873718,POINT(-87.704735 41.873718)
1004981,2007-04-17T14:40:00Z,-87.685434,41.883893,POINT(-87.685434 41.883893)
1004969,2007-04-17T09:20:00Z,-87.623788,41.830908,POINT(-87.623788 41.830908)
1005170,2007-04-17T00:00:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1004944,2007-04-16T10:50:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1004932,2007-04-15T23:44:00Z,-87.694778,41.822753000000006,POINT(-87.694778 41.822753)
1004951,2007-04-15T22:30:00Z,-87.627502,41.858093,POINT(-87.627502 41.858093)
1004921,2007-04-15T11:40:00Z,-87.627502,41.858093,POINT(-87.627502 41.858093)
1004939,2007-04-15T00:00:00Z,-87.67746600000001,41.775651,POINT(-87.677466 41.775651)
1004902,2007-04-14T13:10:00Z,-87.728164,41.966048,POINT(-87.728164 41.966048)
1004900,2007-04-14T11:30:00Z,-87.750771899,41.8977016469,POINT(-87.750771899 41.8977016469)
1004883,2007-04-13T16:45:00Z,-87.671149,41.999463,POINT(-87.671149 41.999463)
1004860,2007-04-13T00:00:00Z,-87.76818100000001,41.879779,POINT(-87.768181 41.879779)
1004866,2007-04-13T00:00:00Z,-87.672024,41.898819,POINT(-87.672024 41.898819)
1004874,2007-04-13T00:00:00Z,-87.760163,41.978223,POINT(-87.760163 41.978223)
1004994,2007-04-12T21:08:00Z,-87.605623,41.766938,POINT(-87.605623 41.766938)
1004842,2007-04-12T11:13:00Z,-87.662876,41.976278,POINT(-87.662876 41.976278)
1005171,2007-04-12T11:00:00Z,-87.697291,41.921240000000004,POINT(-87.697291 41.92124)
1004950,2007-04-11T19:25:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1004797,2007-04-10T13:45:00Z,-87.708043,41.857332,POINT(-87.708043 41.857332)
1004782,2007-04-10T00:00:00Z,-87.707717,41.931209,POINT(-87.707717 41.931209)
1004774,2007-04-09T11:30:00Z,-87.728164,41.966048,POINT(-87.728164 41.966048)
1004755,2007-04-09T01:40:00Z,-87.708405,41.856359999999995,POINT(-87.708405 41.85636)
1004767,2007-04-09T00:00:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1004759,2007-04-08T04:45:00Z,-87.728164,41.966048,POINT(-87.728164 41.966048)
1004746,2007-04-07T23:54:00Z,-87.713349,41.967447,POINT(-87.713349 41.967447)
1004735,2007-04-07T08:45:00Z,-87.658468,41.733538,POINT(-87.658468 41.733538)
1004732,2007-04-07T02:45:00Z,-87.704247,41.919121000000004,POINT(-87.704247 41.919121)
1004726,2007-04-06T17:55:00Z,-87.632471,41.793239,POINT(-87.632471 41.793239)
1004728,2007-04-06T00:00:00Z,-87.764648,41.918541999999995,POINT(-87.764648 41.918542)
1004691,2007-04-05T10:00:00Z,-87.721982,41.928206,POINT(-87.721982 41.928206)
1004686,2007-04-05T07:49:00Z,-87.625387,41.727171999999996,POINT(-87.625387 41.727172)
1004706,2007-04-05T00:00:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1004690,2007-04-05T00:00:00Z,-87.5877460885,41.7986389434,POINT(-87.5877460885 41.7986389434)
1004971,2007-04-04T12:30:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1004645,2007-04-04T08:27:00Z,-87.76818100000001,41.879779,POINT(-87.768181 41.879779)
1004639,2007-04-04T01:20:00Z,-87.80584499999999,41.9088,POINT(-87.805845 41.9088)
1004811,2007-04-04T00:00:00Z,-87.708405,41.856359999999995,POINT(-87.708405 41.85636)
1004638,2007-04-03T21:00:00Z,-87.697291,41.921240000000004,POINT(-87.697291 41.92124)
1004614,2007-04-03T07:20:00Z,-87.710584,41.868122,POINT(-87.710584 41.868122)
1004647,2007-04-02T14:00:00Z,-87.706648,41.846102,POINT(-87.706648 41.846102)
1004773,2007-04-02T12:30:00Z,-87.659601,41.877881,POINT(-87.659601 41.877881)
1004693,2007-04-02T11:40:00Z,-87.768632,41.880468,POINT(-87.768632 41.880468)
1013272,2007-04-02T10:28:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1004628,2007-04-02T09:00:00Z,-87.633893,41.884363,POINT(-87.633893 41.884363)
1004620,2007-04-01T14:00:00Z,-87.704735,41.873718,POINT(-87.704735 41.873718)
1004567,2007-04-01T07:00:00Z,-87.62003399999999,41.842271000000004,POINT(-87.620034 41.842271)
1004657,2007-04-01T04:00:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1004564,2007-04-01T03:45:00Z,-87.619069,41.707738,POINT(-87.619069 41.707738)
1004578,2007-04-01T03:00:00Z,-87.668539,41.947392,POINT(-87.668539 41.947392)
1004918,2007-03-31T22:00:00Z,-87.674123,41.852127,POINT(-87.674123 41.852127)
1005164,2007-03-31T15:45:00Z,-87.600949,41.74157,POINT(-87.600949 41.74157)
1004511,2007-03-29T20:45:00Z,-87.74603586059999,41.90964801,POINT(-87.7460358606 41.90964801)
1004505,2007-03-29T16:40:00Z,-87.76818100000001,41.879779,POINT(-87.768181 41.879779)
1004465,2007-03-28T20:15:00Z,-87.710775,41.868189,POINT(-87.710775 41.868189)
1004445,2007-03-28T09:40:00Z,-87.764648,41.918541999999995,POINT(-87.764648 41.918542)
1004592,2007-03-28T00:00:00Z,-87.66279300000001,41.884316,POINT(-87.662793 41.884316)
1004452,2007-03-27T09:00:00Z,-87.808851,41.740621999999995,POINT(-87.808851 41.740622)
1004420,2007-03-27T02:30:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1004439,2007-03-27T00:00:00Z,-87.764648,41.918541999999995,POINT(-87.764648 41.918542)
1004416,2007-03-27T00:00:00Z,-87.764648,41.918541999999995,POINT(-87.764648 41.918542)
1004398,2007-03-26T00:00:00Z,-87.642583,41.88755,POINT(-87.642583 41.88755)
1004363,2007-03-25T00:00:00Z,-87.637778,41.900605,POINT(-87.637778 41.900605)
1004413,2007-03-24T19:00:00Z,-87.710775,41.868189,POINT(-87.710775 41.868189)
1004344,2007-03-24T11:33:00Z,-87.620835,41.67787,POINT(-87.620835 41.67787)
1004342,2007-03-24T00:45:00Z,-87.6676301,41.9543231,POINT(-87.6676301 41.9543231)
1004337,2007-03-23T19:00:00Z,-87.693014,41.979539,POINT(-87.693014 41.979539)
1030944,2007-03-23T17:41:00Z,-87.725441,41.903271000000004,POINT(-87.725441 41.903271)
1005434,2007-03-23T00:00:00Z,-87.76818100000001,41.879779,POINT(-87.768181 41.879779)
1004325,2007-03-23T00:00:00Z,-87.635678,41.893972,POINT(-87.635678 41.893972)
1004290,2007-03-23T00:00:00Z,-87.629341,41.8792,POINT(-87.629341 41.8792)
1004457,2007-03-22T19:10:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1004330,2007-03-22T14:30:00Z,-87.72564200000001,41.840077,POINT(-87.725642 41.840077)
1004294,2007-03-22T13:55:00Z,-87.695854,41.811653,POINT(-87.695854 41.811653)
1004494,2007-03-22T08:30:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1004276,2007-03-21T00:00:00Z,-77.0366,38.895,POINT(-77.0366 38.895)
1004223,2007-03-20T00:00:00Z,-87.59055500000001,41.757211,POINT(-87.590555 41.757211)
1004231,2007-03-20T00:00:00Z,-87.638296,41.900257,POINT(-87.638296 41.900257)
1004218,2007-03-19T20:30:00Z,-87.710775,41.868189,POINT(-87.710775 41.868189)
1004167,2007-03-17T18:45:00Z,-87.63382800000001,41.876764,POINT(-87.633828 41.876764)
1004240,2007-03-16T23:30:00Z,-87.67882376520001,42.0126074249,POINT(-87.6788237652 42.0126074249)
1004154,2007-03-16T13:30:00Z,-87.70036901389999,41.7680575597,POINT(-87.7003690139 41.7680575597)
1004144,2007-03-15T15:30:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1004096,2007-03-15T00:00:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1004126,2007-03-15T00:00:00Z,-87.68948,41.939455,POINT(-87.68948 41.939455)
1004083,2007-03-14T10:00:00Z,-87.618668,41.809514,POINT(-87.618668 41.809514)
1004023,2007-03-12T16:40:00Z,-87.76818100000001,41.879779,POINT(-87.768181 41.879779)
1004379,2007-03-12T13:00:00Z,-87.597778,41.659369,POINT(-87.597778 41.659369)
1004010,2007-03-12T00:00:00Z,-87.764648,41.918541999999995,POINT(-87.764648 41.918542)
1005248,2007-03-12T00:00:00Z,-87.7845,41.885,POINT(-87.7845 41.885)
1003995,2007-03-11T00:00:00Z,-87.764648,41.918541999999995,POINT(-87.764648 41.918542)
1003981,2007-03-10T21:13:00Z,-87.626071,41.701302,POINT(-87.626071 41.701302)
1003977,2007-03-10T17:20:00Z,-87.654613,41.782896,POINT(-87.654613 41.782896)
1003961,2007-03-09T19:11:00Z,-87.773899,41.919542,POINT(-87.773899 41.919542)
1004198,2007-03-09T13:00:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1004768,2007-03-09T00:00:00Z,-87.76818100000001,41.879779,POINT(-87.768181 41.879779)
1004303,2007-03-08T19:13:00Z,-87.585888,41.73664,POINT(-87.585888 41.73664)
1003935,2007-03-08T16:30:00Z,-87.6377930665,41.7869876711,POINT(-87.6377930665 41.7869876711)
1003928,2007-03-08T00:00:00Z,-87.629997,41.883115000000004,POINT(-87.629997 41.883115)
1003880,2007-03-06T02:00:00Z,-87.627502,41.858093,POINT(-87.627502 41.858093)
1003853,2007-03-05T16:00:00Z,-87.627502,41.858093,POINT(-87.627502 41.858093)
1003833,2007-03-04T04:00:00Z,-87.65535799999999,41.930032000000004,POINT(-87.655358 41.930032)
1003872,2007-03-03T19:00:00Z,-87.655354,41.756054,POINT(-87.655354 41.756054)
1003836,2007-03-03T02:45:00Z,-87.644642,41.759567,POINT(-87.644642 41.759567)
1003812,2007-03-02T22:45:00Z,-87.627502,41.858093,POINT(-87.627502 41.858093)
1004532,2007-03-02T03:26:00Z,-87.648859,41.918436,POINT(-87.648859 41.918436)
1003808,2007-03-02T00:00:00Z,-87.6936570732,41.7497671596,POINT(-87.6936570732 41.7497671596)
1003718,2007-02-27T11:10:00Z,-87.643574,41.903251000000004,POINT(-87.643574 41.903251)
1003707,2007-02-27T09:12:00Z,-87.644103,41.752315,POINT(-87.644103 41.752315)
1003721,2007-02-27T00:00:00Z,-87.704735,41.873718,POINT(-87.704735 41.873718)
1003695,2007-02-26T17:00:00Z,-87.6133558,41.8873603,POINT(-87.6133558 41.8873603)
1003665,2007-02-26T03:45:00Z,-87.69932,41.975006,POINT(-87.69932 41.975006)
1003691,2007-02-26T00:00:00Z,-87.662952,41.883016,POINT(-87.662952 41.883016)
1003738,2007-02-25T18:50:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1003652,2007-02-25T11:30:00Z,-87.70535100000001,41.846415,POINT(-87.705351 41.846415)
1003651,2007-02-25T03:00:00Z,-87.61541700000001,41.757082000000004,POINT(-87.615417 41.757082)
1003689,2007-02-25T01:00:00Z,-87.643574,41.903251000000004,POINT(-87.643574 41.903251)
1003654,2007-02-25T00:00:00Z,-87.68948,41.939455,POINT(-87.68948 41.939455)
1012584,2007-02-24T00:00:00Z,-87.567181,41.707788,POINT(-87.567181 41.707788)
1003625,2007-02-23T14:45:00Z,-87.598021,41.798004,POINT(-87.598021 41.798004)
1003612,2007-02-23T08:55:00Z,-87.76818100000001,41.879779,POINT(-87.768181 41.879779)
1003802,2007-02-23T00:00:00Z,-87.654613,41.782896,POINT(-87.654613 41.782896)
1003626,2007-02-23T00:00:00Z,-87.55416600000001,41.718394,POINT(-87.554166 41.718394)
1003620,2007-02-22T12:30:00Z,-87.641661,41.874174,POINT(-87.641661 41.874174)
1003585,2007-02-22T00:00:00Z,-87.666565,41.764619,POINT(-87.666565 41.764619)
1003594,2007-02-22T00:00:00Z,-87.6244,41.8756,POINT(-87.6244 41.8756)
1003603,2007-02-21T21:45:00Z,-87.697291,41.921240000000004,POINT(-87.697291 41.92124)
1016722,2007-02-21T14:45:00Z,-87.764648,41.918541999999995,POINT(-87.764648 41.918542)
1003563,2007-02-21T10:00:00Z,-87.567181,41.707788,POINT(-87.567181 41.707788)
1003564,2007-02-20T23:45:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1003539,2007-02-20T16:30:00Z,-87.567181,41.707788,POINT(-87.567181 41.707788)
1004248,2007-02-19T21:29:00Z,-87.762632,41.938634,POINT(-87.762632 41.938634)
1003499,2007-02-18T00:00:00Z,-87.704261,41.873993,POINT(-87.704261 41.873993)
1003455,2007-02-16T00:00:00Z,-87.81679513700001,41.9638797846,POINT(-87.816795137 41.9638797846)
1003520,2007-02-15T16:45:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1015099,2007-02-15T00:00:00Z,10.989253,45.445507,POINT(10.989253 45.445507)
1003974,2007-02-14T12:00:00Z,-87.629997,41.883115000000004,POINT(-87.629997 41.883115)
1003419,2007-02-14T10:30:00Z,-87.7083078378,41.696980387800004,POINT(-87.7083078378 41.6969803878)
1003431,2007-02-14T00:00:00Z,-87.71284,41.870253000000005,POINT(-87.71284 41.870253)
1003984,2007-02-12T08:00:00Z,-87.644103,41.752315,POINT(-87.644103 41.752315)
1003359,2007-02-10T00:00:00Z,-87.6090988581,41.7146928736,POINT(-87.6090988581 41.7146928736)
1003356,2007-02-10T00:00:00Z,-87.716303,41.953922,POINT(-87.716303 41.953922)
1003353,2007-02-10T00:00:00Z,-87.65786800000001,41.978134000000004,POINT(-87.657868 41.978134)
1007052,2007-02-09T16:52:00Z,-87.68059000000001,41.872046999999995,POINT(-87.68059 41.872047)
1003365,2007-02-09T00:00:00Z,-87.627502,41.858093,POINT(-87.627502 41.858093)
1003338,2007-02-09T00:00:00Z,-87.63324399999999,41.890817,POINT(-87.633244 41.890817)
1003329,2007-02-08T23:35:00Z,-87.605623,41.766938,POINT(-87.605623 41.766938)
1003328,2007-02-08T22:15:00Z,-87.64282,41.893882,POINT(-87.64282 41.893882)
1003483,2007-02-08T19:00:00Z,-87.647278,41.794539,POINT(-87.647278 41.794539)
1003324,2007-02-08T07:00:00Z,-87.64373,41.907713,POINT(-87.64373 41.907713)
1003309,2007-02-08T00:00:00Z,-87.635796,41.838105,POINT(-87.635796 41.838105)
1003294,2007-02-07T16:30:00Z,-87.7649838015,41.9952695485,POINT(-87.7649838015 41.9952695485)
1003426,2007-02-07T16:30:00Z,-87.654613,41.782896,POINT(-87.654613 41.782896)
1003278,2007-02-07T03:30:00Z,-87.797191,41.79183,POINT(-87.797191 41.79183)
1003280,2007-02-07T00:00:00Z,-87.704735,41.873718,POINT(-87.704735 41.873718)
1005749,2007-02-05T00:00:00Z,-87.725649,41.858284000000005,POINT(-87.725649 41.858284)
1003264,2007-02-04T23:30:00Z,-87.7083078378,41.696980387800004,POINT(-87.7083078378 41.6969803878)
1003229,2007-02-03T19:30:00Z,-87.738113,41.882214000000005,POINT(-87.738113 41.882214)
1003225,2007-02-03T12:28:00Z,-87.627831,41.884792,POINT(-87.627831 41.884792)
1003246,2007-02-03T11:20:00Z,-87.703264,41.691527,POINT(-87.703264 41.691527)
1003199,2007-02-02T00:00:00Z,-87.6244,41.8756,POINT(-87.6244 41.8756)
1015775,2007-02-02T00:00:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1003202,2007-02-02T00:00:00Z,-87.642314,41.830559,POINT(-87.642314 41.830559)
1010735,2007-02-01T00:01:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1006777,2007-02-01T00:00:00Z,-87.712439,41.870647,POINT(-87.712439 41.870647)
1003194,2007-02-01T00:00:00Z,-87.751646,41.898478999999995,POINT(-87.751646 41.898479)
1003220,2007-01-31T21:30:00Z,-87.764648,41.918541999999995,POINT(-87.764648 41.918542)
1003148,2007-01-31T12:41:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1003157,2007-01-31T01:35:00Z,-87.649902,41.947693,POINT(-87.649902 41.947693)
1003347,2007-01-31T00:00:00Z,-87.639404,41.893677000000004,POINT(-87.639404 41.893677)
1003128,2007-01-30T11:00:00Z,-87.665986,41.834308,POINT(-87.665986 41.834308)
1003130,2007-01-29T13:00:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1003122,2007-01-29T00:00:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1003081,2007-01-28T16:20:00Z,-87.627502,41.858093,POINT(-87.627502 41.858093)
1003071,2007-01-28T07:20:00Z,-87.567181,41.707788,POINT(-87.567181 41.707788)
1003397,2007-01-28T04:30:00Z,-87.697291,41.921240000000004,POINT(-87.697291 41.92124)
1003069,2007-01-28T02:10:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1003068,2007-01-27T22:35:00Z,-87.76818100000001,41.879779,POINT(-87.768181 41.879779)
1003083,2007-01-26T21:05:00Z,-87.652251,41.909915000000005,POINT(-87.652251 41.909915)
1003037,2007-01-26T16:00:00Z,-87.672024,41.898819,POINT(-87.672024 41.898819)
1003072,2007-01-26T14:00:00Z,-87.605689039,41.7540935788,POINT(-87.605689039 41.7540935788)
1003025,2007-01-26T00:00:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
