,Complaint_Number,Complainant_Gender,Complainant_Age,Complainant_Race_Desc
28646,1070314,M,37.4520547945205,WHITE
28649,1070315,F,37.7753424657534,BLACK
28652,1070316,F,39.4794520547945,BLACK
28655,1070317,F,65.6,BLACK
28658,1070318,M,31.9835616438356,BLACK
28661,1070319,F,35.4958904109589,BLACK
28664,1070321,F,64.4219178082192,WHITE HISPANIC
28667,1070323,F,58.7041095890411,BLACK
28670,1070325,F,61.4712328767123,BLACK
28673,1070326,M,34.558904109589,BLACK
28676,1070327,M,29.427397260274,WHITE
28679,1070328,M,24.0684931506849,BLACK
28682,1070329,M,34.6767123287671,UNKNOWN
28685,1070330,F,41.2520547945205,BLACK
28688,1070331,F,43.1753424657534,BLACK
28691,1070332,F,29.8767123287671,UNKNOWN
28694,1070336,F,,WHITE
28697,1070337,M,35.213698630137,BLACK
28700,1070340,F,38.5178082191781,WHITE
28703,1070341,M,50.3671232876712,WHITE
28706,1070342,M,,WHITE
28709,1070343,F,,UNKNOWN
28712,1070344,F,51.772602739726,BLACK
28715,1070345,F,58.7205479452055,BLACK
28718,1070347,F,32.6931506849315,BLACK
28721,1070348,F,29.6438356164384,BLACK
28724,1070351,F,51.8904109589041,BLACK
28727,1070352,M,,UNKNOWN
28730,1070353,M,23.5917808219178,BLACK
28733,1070354,F,47.1123287671233,WHITE
28736,1070355,M,59.1479452054795,WHITE
28737,1070355,M,46.9753424657534,BLACK
28740,1070356,F,39.7041095890411,BLACK
28743,1070357,M,75.5534246575342,WHITE
28746,1070359,M,55.4876712328767,WHITE
28749,1070360,M,,BLACK
28752,1070361,M,27.1890410958904,BLACK
28755,1070362,M,62.6054794520548,WHITE
28758,1070363,F,36.3287671232877,WHITE
28761,1070364,M,31.2164383561644,BLACK
28764,1070365,M,34.8027397260274,BLACK
28767,1070366,F,,UNKNOWN
28770,1070368,F,52.4986301369863,WHITE
28773,1070372,F,34.1150684931507,BLACK
28776,1070373,F,44.5753424657534,WHITE
28779,1070375,M,,BLACK
28782,1070377,F,35.5232876712329,BLACK
28785,1070378,F,41.6493150684932,BLACK
28788,1070383,M,36.2821917808219,BLACK
28791,1070386,F,33.7671232876712,BLACK
28794,1070387,F,54.586301369863,BLACK
28797,1070390,F,,WHITE
28800,1070391,M,39.6767123287671,WHITE HISPANIC
28803,1070392,M,26.9315068493151,BLACK
28806,1070393,F,,WHITE
28809,1070397,M,38.7972602739726,ASIAN/PACIFIC ISLANDER
28812,1070398,M,25.9068493150685,BLACK
28815,1070401,M,48.2191780821918,BLACK
28818,1070403,F,40.6191780821918,BLACK
28821,1070404,F,38.8712328767123,WHITE HISPANIC
28824,1070407,M,32.6082191780822,BLACK
28827,1070408,M,30.3013698630137,BLACK
28830,1070409,M,22.0739726027397,BLACK
28833,1070410,F,50.1095890410959,WHITE
28836,1070413,M,47.8493150684932,BLACK
28839,1070415,M,32.5835616438356,BLACK
28842,1070416,M,,WHITE
28845,1070418,M,57.9945205479452,BLACK
28848,1070420,M,,BLACK
28851,1070423,F,24.9698630136986,BLACK
28854,1070424,M,47.1260273972603,BLACK
28857,1070425,F,36.2246575342466,BLACK
28860,1070426,M,35.9397260273973,BLACK
28863,1070427,F,24.3753424657534,WHITE HISPANIC
28866,1070428,M,,UNKNOWN
28869,1070429,M,,UNKNOWN
28872,1070430,M,23.7424657534247,WHITE HISPANIC
28875,1070431,M,48.2520547945205,BLACK
28878,1070433,M,47.0054794520548,BLACK
28881,1070435,M,38.0986301369863,BLACK
28884,1070437,M,47.7260273972603,WHITE
28887,1070438,M,63.4054794520548,BLACK
28890,1070439,F,27.841095890411,BLACK
28893,1070446,M,33.0794520547945,BLACK HISPANIC
28896,1070447,M,46.8849315068493,BLACK
28899,1070448,F,57.0465753424658,BLACK
28902,1070453,M,45.5506849315069,WHITE
28905,1070454,M,34.0383561643836,BLACK
28908,1070458,M,27.2630136986301,BLACK
28911,1070459,F,34.2876712328767,BLACK
28914,1070462,F,53.386301369863,WHITE
28917,1070464,M,,WHITE
28920,1070466,M,43.5041095890411,BLACK
28923,1070469,M,,UNKNOWN
28926,1070473,M,33.5123287671233,BLACK
28929,1070474,M,48.158904109589,BLACK
28932,1070475,M,60.8191780821918,BLACK
28935,1070476,M,29.5972602739726,BLACK
28938,1070477,M,26.2547945205479,BLACK
28941,1070478,F,58.7890410958904,WHITE HISPANIC
28944,1070479,M,,UNKNOWN
28947,1070480,M,61.972602739726,BLACK
28950,1070481,M,26.7095890410959,WHITE
28953,1070482,F,46.1972602739726,WHITE
28956,1070484,M,,UNKNOWN
28959,1070488,M,,BLACK
28962,1070492,M,22.4630136986301,BLACK
28965,1070494,F,52.9232876712329,BLACK
28968,1070496,F,45.4301369863014,BLACK
28971,1070497,M,41.9890410958904,WHITE
28974,1070499,F,56.8657534246575,BLACK
28977,1070501,F,86.8794520547945,BLACK
28980,1070502,M,40.9506849315069,WHITE
28983,1070503,M,40.6876712328767,WHITE
28986,1070504,F,,WHITE HISPANIC
28989,1070505,M,40.1150684931507,BLACK
28992,1070506,F,35.1123287671233,BLACK
28995,1070507,M,46.2712328767123,WHITE
28998,1070510,M,,WHITE HISPANIC
29001,1070511,F,46.3287671232877,WHITE HISPANIC
29004,1070513,M,53.2794520547945,BLACK
29007,1070514,X,,UNKNOWN
29010,1070515,M,23.8301369863014,ASIAN/PACIFIC ISLANDER
29013,1070516,F,,WHITE HISPANIC
29016,1070517,F,55.7972602739726,BLACK
29019,1070522,F,59.4630136986301,BLACK
29022,1070524,M,74.1972602739726,BLACK
29025,1070527,F,50.4054794520548,BLACK
29028,1070528,M,50.2821917808219,BLACK
29031,1070529,F,30.3698630136986,BLACK
29034,1070530,F,43.7671232876712,WHITE
29037,1070532,F,33.6383561643836,BLACK
29040,1070533,M,22.9232876712329,BLACK HISPANIC
29043,1070534,F,32.7260273972603,WHITE HISPANIC
29046,1070535,F,36.7972602739726,BLACK
29049,1070536,F,37.4821917808219,BLACK
29052,1070537,M,45.7917808219178,HISPANIC
29055,1070540,M,,BLACK
29058,1070541,F,56.5534246575342,BLACK
29061,1070545,F,51.6465753424658,BLACK
29064,1070547,F,50.1013698630137,WHITE
29067,1070548,F,62.6383561643836,WHITE
29070,1070550,M,40.0465753424658,BLACK
29073,1070552,M,22.1342465753425,BLACK
29076,1070553,M,40.5506849315069,WHITE HISPANIC
29079,1070554,M,33.8876712328767,BLACK
29082,1070555,F,,WHITE
29085,1070556,M,37.1178082191781,BLACK
29088,1070557,M,24.3835616438356,UNKNOWN
29091,1070558,F,36.1068493150685,BLACK
29094,1070559,M,39.4821917808219,WHITE
29097,1070560,M,37.7698630136986,WHITE
29100,1070562,F,64.4082191780822,BLACK
29103,1070563,M,63.6520547945205,WHITE
29106,1070564,F,54.772602739726,WHITE HISPANIC
29109,1070566,F,34.9643835616438,BLACK
29112,1070567,F,48.5095890410959,BLACK
29115,1070568,F,50.8383561643836,BLACK HISPANIC
29118,1070570,F,36.6904109589041,BLACK
29121,1070572,F,61.3643835616438,WHITE
29124,1070573,M,18.6712328767123,ASIAN/PACIFIC ISLANDER
29127,1070574,M,,WHITE
29130,1070577,M,45.7643835616438,BLACK
29133,1070580,F,27.5506849315068,WHITE
29136,1070582,M,28.9808219178082,WHITE HISPANIC
29139,1070583,M,30.8958904109589,BLACK
29142,1070584,M,80.4438356164384,BLACK
29145,1070586,M,,WHITE HISPANIC
29148,1070587,M,27.9643835616438,BLACK
29151,1070589,M,25.8739726027397,BLACK
29154,1070590,F,28.5780821917808,BLACK
29157,1070591,M,35.7315068493151,BLACK
29160,1070596,M,32.358904109589,WHITE
29163,1070597,M,34.9643835616438,WHITE
29166,1070599,M,41.172602739726,WHITE
29169,1070601,F,,WHITE HISPANIC
29172,1070602,X,,UNKNOWN
29175,1070605,F,63.358904109589,BLACK
29178,1070606,M,55.3534246575342,WHITE
29181,1070607,M,31.7917808219178,WHITE HISPANIC
29184,1070609,M,38.441095890411,WHITE HISPANIC
29187,1070612,M,30.2958904109589,BLACK
29190,1070613,F,32.8465753424658,BLACK
29193,1070614,X,,UNKNOWN
29196,1070615,M,39.1917808219178,WHITE HISPANIC
29199,1070616,F,50.2493150684932,BLACK
29202,1070617,F,60.7397260273973,BLACK
29205,1070618,F,73.7397260273973,BLACK
29208,1070624,F,46.0657534246575,WHITE
29211,1070628,M,57.6219178082192,BLACK
29214,1070630,M,31.3397260273973,BLACK
29217,1070631,M,31.5397260273973,BLACK
29220,1070639,M,50.986301369863,BLACK
29223,1070641,M,24.2575342465753,WHITE
29226,1070642,M,28.1780821917808,BLACK
29229,1070643,M,57.2356164383562,BLACK
29232,1070644,M,47.0986301369863,WHITE
29235,1070645,M,,UNKNOWN
29238,1070647,F,42.9287671232877,BLACK
29241,1070648,M,61.5698630136986,BLACK
29244,1070649,M,37.7616438356164,WHITE
29247,1070651,F,36.0931506849315,BLACK
29250,1070653,M,42.4027397260274,WHITE
29253,1070654,M,31.0082191780822,WHITE HISPANIC
29256,1070656,F,36.0219178082192,WHITE HISPANIC
29259,1070658,M,37.3095890410959,WHITE HISPANIC
29262,1070659,X,,UNKNOWN
29265,1070660,M,36.3452054794521,BLACK
29268,1070661,F,,BLACK
29271,1070662,F,53.7972602739726,BLACK
29274,1070663,M,35.7123287671233,BLACK
29275,1070663,M,29.4575342465753,BLACK
29278,1070664,F,54.2109589041096,HISPANIC
29281,1070665,M,,BLACK
29284,1070666,F,64.9698630136986,WHITE HISPANIC
29287,1070667,F,31.7972602739726,BLACK
29290,1070668,X,,UNKNOWN
29293,1070669,M,38.4821917808219,BLACK
29296,1070671,F,34.9616438356164,WHITE
29299,1070672,F,26.4356164383562,BLACK
29302,1070674,M,49.2767123287671,WHITE
29305,1070678,F,41.4465753424658,BLACK
29308,1070679,M,43.2082191780822,BLACK
29311,1070680,M,35.8657534246575,BLACK
29314,1070681,M,33.6493150684932,BLACK
29317,1070683,F,70.8493150684932,BLACK
29320,1070684,F,,WHITE
29323,1070685,M,42.9506849315069,WHITE
29326,1070687,F,46.8849315068493,BLACK
29329,1070689,F,55.4219178082192,WHITE HISPANIC
29332,1070690,M,23.3917808219178,BLACK
29335,1070691,M,27.9643835616438,BLACK
29338,1070693,M,48.3232876712329,BLACK
29341,1070700,F,33.8520547945205,WHITE HISPANIC
29344,1070701,F,28.8054794520548,WHITE HISPANIC
29347,1070702,F,,BLACK
29350,1070703,M,28.5479452054795,WHITE
29353,1070704,M,56.1123287671233,WHITE
29356,1070705,F,30.5780821917808,BLACK
29359,1070707,F,57.372602739726,BLACK
29362,1070709,F,28.3342465753425,BLACK
29365,1070710,M,45.386301369863,BLACK
29368,1070712,M,48.158904109589,BLACK
29371,1070713,M,,WHITE HISPANIC
29374,1070715,M,65.427397260274,WHITE HISPANIC
29377,1070718,F,29.827397260274,BLACK
29380,1070719,M,46.2739726027397,BLACK
29383,1070720,M,33.4547945205479,BLACK
29386,1070722,M,35.4931506849315,BLACK
29389,1070723,M,28.1780821917808,BLACK
29392,1070726,F,29.0876712328767,BLACK
29395,1070728,M,56.8027397260274,UNKNOWN
29398,1070730,F,35.9671232876712,BLACK
29401,1070734,M,27.4054794520548,BLACK
29404,1070735,F,44.3013698630137,WHITE HISPANIC
29407,1070736,M,57.1205479452055,BLACK
29410,1070738,M,21.613698630137,BLACK
29413,1070740,F,38.027397260274,BLACK
29416,1070741,M,48.8904109589041,WHITE
29419,1070744,M,60.4,WHITE
29422,1070745,M,48.8904109589041,WHITE
29425,1070746,M,52.9041095890411,WHITE
29428,1070749,M,26.1671232876712,WHITE HISPANIC
29431,1070750,F,27.1260273972603,ASIAN/PACIFIC ISLANDER
29434,1070751,M,37.6356164383562,BLACK
29437,1070753,M,76.8191780821918,BLACK
29440,1070758,F,34.4493150684931,BLACK
29443,1070760,M,41.4219178082192,WHITE
29446,1070761,M,,UNKNOWN
29449,1070762,M,55.1095890410959,BLACK
29452,1070763,F,45.6438356164384,BLACK
29455,1070764,M,44.6,BLACK
29458,1070765,M,55.441095890411,HISPANIC
29461,1070766,M,26.1260273972603,BLACK
29464,1070768,F,50.4191780821918,BLACK
29467,1070770,M,23.1561643835616,BLACK
29470,1070771,M,39.7753424657534,BLACK
29473,1070772,M,33.5643835616438,BLACK
29476,1070773,F,22.8904109589041,BLACK
29479,1070774,M,,BLACK
29482,1070776,F,30.386301369863,BLACK
29485,1070780,F,25.8986301369863,BLACK
29488,1070781,M,64.2465753424658,WHITE
29491,1070783,M,33.4602739726027,BLACK
29494,1070784,M,,UNKNOWN
29497,1070785,M,64.813698630137,BLACK
29500,1070787,F,,BLACK
29503,1070788,M,,UNKNOWN
29506,1070789,F,47.9506849315069,BLACK
29509,1070790,F,55.9561643835616,BLACK
29512,1070792,M,51.7534246575342,HISPANIC
29515,1070793,M,37.7835616438356,BLACK
29518,1070794,M,29.4082191780822,WHITE HISPANIC
29521,1070795,F,39.6054794520548,BLACK
29524,1070797,F,39.8986301369863,BLACK
29527,1070798,M,29.9260273972603,BLACK
29530,1070799,M,48.7616438356164,BLACK
29533,1070800,M,33.1945205479452,BLACK
29536,1070802,F,36.4904109589041,BLACK
29539,1070804,M,53.4,BLACK
29542,1070805,F,34.1013698630137,BLACK
29545,1070806,M,,BLACK
29548,1070807,M,59.1479452054795,WHITE
29551,1070810,F,40.4849315068493,BLACK
29554,1070811,M,48.5616438356164,BLACK
29557,1070812,M,28.8301369863014,BLACK
29560,1070813,F,27.7013698630137,WHITE
29563,1070814,M,25.4876712328767,BLACK
29566,1070815,M,34.3232876712329,BLACK
29569,1070816,F,34.3424657534247,BLACK
29572,1070817,M,54.5205479452055,BLACK
29575,1070819,F,38.6301369863014,BLACK
29578,1070821,M,27.0739726027397,BLACK
29581,1070824,M,68.8082191780822,BLACK
29584,1070827,F,28.1205479452055,BLACK
29587,1070829,F,65.5890410958904,BLACK
29590,1070830,M,48.8931506849315,BLACK
29593,1070832,M,29.1972602739726,BLACK
29596,1070833,M,36.2027397260274,BLACK
29599,1070834,F,57.2904109589041,BLACK
29602,1070837,F,,BLACK
29605,1070838,F,,WHITE
29608,1070839,M,32.3890410958904,WHITE
29611,1070841,F,22.0438356164384,BLACK
29614,1070842,F,35.9945205479452,BLACK
29617,1070843,M,57.3013698630137,BLACK
29620,1070845,M,58.9260273972603,HISPANIC
29623,1070846,F,54.9205479452055,BLACK
29626,1070847,F,,BLACK
29629,1070849,M,,BLACK
29632,1070850,M,67.1972602739726,WHITE
29635,1070851,F,64.9643835616438,BLACK
29638,1070853,F,33.3671232876712,BLACK
29641,1070855,F,,WHITE HISPANIC
29644,1070858,F,31.9287671232877,WHITE
29647,1070859,F,41.3671232876712,BLACK
29650,1070861,M,28.827397260274,WHITE
29653,1070865,M,52.8328767123288,WHITE
29656,1070866,M,30.4931506849315,BLACK
29659,1070867,F,27.8904109589041,BLACK
29662,1070868,M,34.4767123287671,BLACK
29665,1070869,M,47.9095890410959,WHITE
29668,1070870,M,50.6027397260274,WHITE
29671,1070875,M,24.7205479452055,WHITE
29674,1070876,F,47.172602739726,WHITE
29677,1070878,M,45.4794520547945,WHITE
29680,1070879,F,51.0931506849315,WHITE
29683,1070880,F,31.7890410958904,BLACK
29686,1070882,M,44.5150684931507,BLACK
29689,1070883,F,30.4904109589041,BLACK
29692,1070884,F,,BLACK
29695,1070886,F,62.5698630136986,UNKNOWN
29698,1070887,M,30.0465753424658,BLACK
29701,1070888,M,47.8465753424658,WHITE
29704,1070889,F,47.9315068493151,BLACK
29707,1070890,M,,BLACK
29710,1070891,M,,BLACK
29713,1070892,M,39.1068493150685,WHITE
29716,1070896,M,33.7917808219178,BLACK
29719,1070897,F,45.2246575342466,BLACK
29722,1070899,M,30.8849315068493,WHITE
29725,1070900,M,52.7506849315069,WHITE
29728,1070901,M,,BLACK
29731,1070902,M,34.7178082191781,WHITE HISPANIC
29734,1070906,F,39.8109589041096,BLACK HISPANIC
29737,1070907,M,39.972602739726,BLACK
29740,1070908,M,40.2356164383562,WHITE HISPANIC
29743,1070909,F,39.8109589041096,BLACK HISPANIC
29746,1070910,F,40.7452054794521,BLACK
29749,1070911,F,31.9780821917808,BLACK
29752,1070913,M,65.9671232876712,BLACK
29755,1070914,F,37.586301369863,BLACK
29758,1070915,F,42.7972602739726,WHITE
29761,1070917,F,36.4328767123288,BLACK
29764,1070918,M,,UNKNOWN
29767,1070921,M,38.3041095890411,BLACK
29770,1070922,M,41.4219178082192,WHITE
29773,1070924,M,46.4931506849315,BLACK
29776,1070925,M,,WHITE HISPANIC
29779,1070926,F,,BLACK
29782,1070928,M,39.413698630137,BLACK
29785,1070929,F,39.4684931506849,BLACK
29788,1070930,M,54.2876712328767,BLACK
29791,1070931,F,,UNKNOWN
29794,1070932,F,,BLACK
29797,1070933,M,,UNKNOWN
29800,1070935,F,,WHITE
29803,1070936,M,20.7753424657534,BLACK
29806,1070938,F,64.4219178082192,WHITE HISPANIC
29809,1070941,F,43.8246575342466,BLACK
29812,1070943,F,946.991780821918,WHITE
29815,1070944,F,22.5479452054795,BLACK
29818,1070948,M,25.2,BLACK
29821,1070953,M,36.1123287671233,WHITE HISPANIC
29824,1070954,M,43.4054794520548,BLACK
29827,1070955,F,36.1150684931507,BLACK
29830,1070956,M,47.1452054794521,BLACK
29833,1070957,F,,UNKNOWN
29836,1070958,F,37.5917808219178,BLACK
29839,1070959,M,45.7095890410959,BLACK
29842,1070960,F,26.6986301369863,BLACK
29845,1070961,M,30.8767123287671,BLACK
29848,1070962,M,50.6547945205479,WHITE HISPANIC
29851,1070964,M,,WHITE
29854,1070966,M,21.3917808219178,BLACK
29857,1070967,M,50.6356164383562,BLACK
29860,1070968,M,37.7835616438356,BLACK
29863,1070969,M,29.9369863013699,UNKNOWN
29866,1070971,M,70.786301369863,WHITE
29869,1070972,F,,UNKNOWN
29872,1070977,F,35.9041095890411,WHITE
29875,1070979,M,46.2438356164384,WHITE
29878,1070980,M,30.9041095890411,BLACK
29881,1070985,F,31.2219178082192,BLACK
29884,1070987,F,37.1698630136986,BLACK
29887,1070991,M,75.8575342465753,BLACK
29890,1070992,M,30.1369863013699,BLACK
29893,1070993,F,41.9972602739726,BLACK
29896,1070997,M,28.1780821917808,BLACK
29899,1070999,M,33.3232876712329,BLACK
29902,1071004,M,38.4109589041096,BLACK
29905,1071005,M,,UNKNOWN
29908,1071006,M,63.6876712328767,BLACK
29911,1071007,M,,UNKNOWN
29914,1071008,F,31.1369863013699,BLACK
29917,1071009,M,24.3671232876712,BLACK
29920,1071010,F,47.4246575342466,BLACK
29923,1071011,M,,UNKNOWN
29926,1071012,F,,BLACK
29929,1071013,F,32.6164383561644,WHITE HISPANIC
29932,1071014,M,35.9123287671233,BLACK
29935,1071017,M,45.6438356164384,WHITE HISPANIC
29938,1071018,F,45.5232876712329,BLACK
29941,1071019,F,60.4958904109589,BLACK
29944,1071020,M,,BLACK
29947,1071021,M,48.3561643835616,WHITE
29950,1071022,M,20.2520547945205,BLACK
29953,1071026,F,38.5095890410959,WHITE HISPANIC
29956,1071027,M,32.7917808219178,BLACK
29959,1071028,F,,BLACK
29962,1071030,F,36.8986301369863,BLACK
29965,1071032,F,15.6164383561644,BLACK
29968,1071034,F,,BLACK
29971,1071036,M,,BLACK
29974,1071037,F,40.9643835616438,BLACK
29977,1071039,M,23.4,BLACK
29980,1071040,F,64.7150684931507,BLACK
29983,1071042,M,27.1452054794521,BLACK
29986,1071044,F,50.8383561643836,BLACK
29989,1071046,M,45.8630136986301,BLACK
29992,1071047,M,29.9780821917808,BLACK
29995,1071049,F,53.4356164383562,BLACK
29998,1071050,M,41.3835616438356,BLACK
30001,1071052,F,57.2520547945206,BLACK
30004,1071054,M,23.6547945205479,BLACK
30007,1071057,M,34.4986301369863,WHITE HISPANIC
30010,1071062,M,58.1287671232877,BLACK
30013,1071064,F,44.9342465753425,BLACK
30016,1071065,M,,BLACK
30019,1071068,M,44.2547945205479,WHITE
30022,1071069,F,36.0191780821918,BLACK
30025,1071070,M,,UNKNOWN
30028,1071072,F,42.0082191780822,BLACK
30031,1071073,F,34.5616438356164,BLACK
30034,1071074,M,30.6493150684931,BLACK
30037,1071076,F,40.3561643835617,BLACK
30040,1071078,M,56.813698630137,BLACK
30043,1071079,M,60.7150684931507,BLACK
30046,1071083,M,,WHITE
30049,1071084,M,22.1150684931507,BLACK
30052,1071086,F,38.0520547945205,BLACK
30055,1071087,M,21.3123287671233,BLACK
30058,1071088,M,43.2630136986301,HISPANIC
30061,1071089,M,60.5643835616438,BLACK
30064,1071090,M,34.8,BLACK
30067,1071091,F,49.8712328767123,BLACK
30070,1071092,M,34.7698630136986,BLACK
30073,1071093,F,28.5506849315068,BLACK
30076,1071095,M,56.1561643835617,BLACK
30079,1071096,F,29.4465753424658,WHITE
30082,1071100,F,37.0904109589041,UNKNOWN
30085,1071101,F,25.8520547945206,BLACK
30088,1071102,F,,ASIAN/PACIFIC ISLANDER
30091,1071104,F,,BLACK
30094,1071105,M,47.2986301369863,BLACK
30097,1071106,F,,BLACK
30100,1071107,F,51.4712328767123,WHITE
30103,1071108,F,38.3123287671233,BLACK
30106,1071109,M,23.7534246575342,BLACK
30109,1071110,M,52.1452054794521,BLACK
30112,1071111,M,26.8027397260274,ASIAN/PACIFIC ISLANDER
30115,1071112,F,38.0931506849315,BLACK
30118,1071115,F,36.6821917808219,WHITE
30121,1071116,M,50.4630136986301,WHITE
30124,1071117,M,31.2767123287671,BLACK
30127,1071118,M,48.9095890410959,BLACK
30130,1071120,F,43.6712328767123,BLACK
30133,1071122,M,,WHITE
30136,1071123,M,38.0493150684932,WHITE
30139,1071124,F,24.572602739726,BLACK
30142,1071125,F,53.8794520547945,WHITE
30145,1071126,M,37.958904109589,BLACK
30148,1071129,F,50.7890410958904,BLACK
30151,1071131,M,45.5972602739726,HISPANIC
30154,1071133,M,52.9123287671233,WHITE HISPANIC
30157,1071134,F,50.8246575342466,BLACK
30160,1071135,F,44.6383561643836,BLACK
30163,1071136,F,42.7890410958904,WHITE
30166,1071137,M,57.9534246575342,BLACK
30169,1071141,M,,BLACK
30172,1071142,X,,UNKNOWN
30175,1071143,M,,WHITE
30178,1071146,M,,WHITE HISPANIC
30181,1071149,M,22.0794520547945,BLACK
30184,1071150,F,32.2986301369863,BLACK
30187,1071151,M,38.9972602739726,ASIAN/PACIFIC ISLANDER
30190,1071154,F,29.8794520547945,BLACK
30193,1071155,M,51.7013698630137,WHITE
30196,1071156,M,45.6301369863014,WHITE
30199,1071157,M,39.1561643835616,WHITE
30202,1071160,F,29.5232876712329,UNKNOWN
30205,1071161,M,45.3260273972603,ASIAN/PACIFIC ISLANDER
30208,1071163,F,43.1397260273973,BLACK
30211,1071171,F,,BLACK
30214,1071173,F,34.4767123287671,BLACK
30217,1071174,M,49.4520547945205,BLACK
30220,1071176,M,30.7506849315068,BLACK
30223,1071178,M,59.8082191780822,BLACK
30226,1071179,M,67.8931506849315,WHITE
30229,1071183,F,,BLACK
30232,1071184,M,,WHITE
30235,1071185,M,,BLACK
30238,1071187,F,,WHITE HISPANIC
30241,1071189,M,,UNKNOWN
30244,1071190,F,63.6794520547945,WHITE
30247,1071191,M,62.1643835616438,BLACK
30250,1071193,F,46.1260273972603,BLACK
30253,1071195,F,64.0,BLACK
30256,1071196,F,50.7890410958904,BLACK
30259,1071198,F,37.6794520547945,BLACK
30262,1071199,M,22.8821917808219,BLACK
30265,1071200,M,51.9342465753425,BLACK
30266,1071200,M,53.5972602739726,WHITE
30269,1071201,M,,UNKNOWN
30272,1071202,M,43.186301369863,HISPANIC
30275,1071204,F,29.5424657534247,BLACK
30278,1071205,F,51.1260273972603,WHITE
30281,1071206,M,58.6547945205479,HISPANIC
30284,1071207,F,49.5123287671233,BLACK
30287,1071209,M,39.2493150684932,BLACK
30290,1071210,M,35.6301369863014,BLACK
30293,1071211,F,51.6465753424658,WHITE
30296,1071212,M,51.6465753424658,WHITE
30299,1071213,M,32.6821917808219,BLACK
30302,1071215,F,42.6356164383562,WHITE HISPANIC
30305,1071216,M,54.9643835616438,WHITE HISPANIC
30308,1071217,F,44.2657534246575,BLACK
30311,1071218,F,25.4301369863014,BLACK
30314,1071220,M,32.4438356164384,WHITE
30317,1071221,F,57.9753424657534,WHITE
30320,1071223,M,44.7287671232877,WHITE HISPANIC
30323,1071225,F,47.5095890410959,BLACK
30326,1071226,M,24.6986301369863,ASIAN/PACIFIC ISLANDER
30329,1071227,F,,BLACK
30332,1071228,F,,BLACK
30335,1071229,F,30.0849315068493,BLACK
30338,1071230,F,,BLACK HISPANIC
30341,1071232,M,37.5917808219178,BLACK
30344,1071233,M,55.9013698630137,BLACK
30347,1071234,M,53.3397260273973,BLACK
30350,1071235,M,25.0054794520548,BLACK
30353,1071236,M,49.0794520547945,WHITE
30356,1071237,F,41.8191780821918,WHITE
30359,1071238,M,23.641095890411,BLACK
30362,1071239,M,,UNKNOWN
30365,1071241,M,53.054794520548,BLACK
30368,1071242,F,54.8438356164384,BLACK
30371,1071243,M,56.7232876712329,BLACK
30374,1071247,M,37.3150684931507,BLACK
30377,1071249,M,24.8739726027397,BLACK
30380,1071250,M,,BLACK HISPANIC
30383,1071253,M,44.958904109589,BLACK
30386,1071256,F,21.8876712328767,BLACK
30389,1071257,M,21.8958904109589,WHITE HISPANIC
30392,1071263,M,28.5123287671233,BLACK
30395,1071264,M,52.0986301369863,WHITE
30398,1071265,F,40.9671232876712,UNKNOWN
30401,1071266,F,64.0,BLACK
30404,1071268,F,64.0,BLACK
30407,1071269,M,43.7150684931507,ASIAN/PACIFIC ISLANDER
30410,1071270,F,37.9123287671233,BLACK
30413,1071271,F,48.8794520547945,BLACK
30416,1071274,F,42.0657534246575,BLACK
30419,1071276,M,,BLACK
30422,1071277,M,28.4301369863014,WHITE HISPANIC
30425,1071279,F,,BLACK
30428,1071280,M,50.2849315068493,BLACK
30431,1071281,M,32.0904109589041,BLACK
30434,1071282,X,,UNKNOWN
30437,1071283,M,52.8767123287671,BLACK
30440,1071284,M,33.9616438356164,BLACK
30443,1071288,M,55.7534246575342,WHITE HISPANIC
30446,1071290,F,,WHITE
30449,1071291,F,24.8712328767123,BLACK
30452,1071292,M,,BLACK
30455,1071295,F,89.9972602739726,UNKNOWN
30458,1071296,M,,UNKNOWN
30461,1071297,M,35.0739726027397,BLACK
30464,1071298,M,56.1698630136986,WHITE HISPANIC
30467,1071299,F,51.7561643835616,BLACK
30470,1071300,M,33.6520547945206,BLACK
30473,1071301,M,67.9643835616438,BLACK
30476,1071302,M,30.7616438356164,BLACK
30479,1071303,M,49.6219178082192,BLACK
30482,1071304,F,53.7643835616438,BLACK
30485,1071305,F,-180.383561643836,BLACK
30488,1071306,F,27.958904109589,BLACK
30491,1071307,F,35.813698630137,BLACK
30494,1071308,F,39.8465753424658,BLACK
30497,1071309,F,58.186301369863,UNKNOWN
30500,1071310,M,56.4821917808219,BLACK
30503,1071313,F,34.2739726027397,BLACK
30506,1071318,F,39.4493150684931,WHITE
30509,1071319,M,24.4931506849315,WHITE HISPANIC
30512,1071320,F,45.2054794520548,BLACK
30515,1071321,M,50.0904109589041,WHITE HISPANIC
30518,1071322,M,28.641095890411,BLACK
30521,1071323,M,25.7780821917808,BLACK
30524,1071324,M,29.0383561643836,BLACK
30527,1071327,M,24.172602739726,BLACK
30530,1071328,M,36.1315068493151,WHITE HISPANIC
30533,1071330,F,37.1452054794521,BLACK
30536,1071333,M,42.7643835616438,UNKNOWN
30539,1071336,F,26.0739726027397,BLACK
30542,1071337,M,34.7178082191781,WHITE HISPANIC
30545,1071338,M,43.3643835616438,BLACK
30548,1071339,M,,BLACK
30551,1071340,F,35.3561643835616,BLACK
30554,1071341,F,,BLACK
