,CRID,Gender,Age,Race
0,1000000,FEMALE,48.767123287671225,WHITE
1,1000001,MALE,31.641095890410966,BLACK
2,1000002,MALE,42.62191780821918,HISPANIC
3,1000004,MALE,60.254794520547954,HISPANIC
4,1000004,MALE,52.750684931506854,WHITE
5,1000005,FEMALE,34.73424657534247,BLACK
6,1000006,MALE,52.901369863013706,BLACK
7,1000007,FEMALE,55.55068493150685,WHITE
8,1000009,MALE,38.660273972602745,HISPANIC
9,1000010,MALE,42.57534246575343,BLACK
10,1000014,FEMALE,54.59726027397261,BLACK
11,1000016,MALE,66.9945205479452,BLACK
12,1000017,FEMALE,34.16164383561644,HISPANIC
13,1000020,MALE,33.364383561643834,BLACK
14,1000021,FEMALE,54.6109589041096,BLACK
15,1000022,FEMALE,68.26301369863013,BLACK
16,1000023,MALE,51.78082191780822,BLACK
17,1000024,FEMALE,32.03835616438357,HISPANIC
18,1000025,FEMALE,51.77260273972602,HISPANIC
19,1000026,FEMALE,28.09041095890411,BLACK
20,1000028,MALE,35.00821917808219,HISPANIC
21,1000030,MALE,36.50684931506849,BLACK
22,1000031,FEMALE,43.802739726027404,BLACK
23,1000033,MALE,59.93150684931506,BLACK
24,1000034,FEMALE,56.62739726027397,BLACK
25,1000035,FEMALE,58.34520547945207,WHITE
26,1000036,MALE,38.164383561643845,BLACK
27,1000037,FEMALE,56.832876712328776,BLACK
28,1000040,FEMALE,61.476712328767135,BLACK
29,1000041,MALE,36.30684931506849,BLACK
30,1000042,MALE,36.63287671232877,BLACK
31,1000043,FEMALE,50.86301369863014,BLACK
32,1000043,FEMALE,67.52328767123288,BLACK
33,1000046,MALE,61.64657534246575,WHITE
34,1000047,MALE,54.24383561643835,WHITE
35,1000048,FEMALE,54.03287671232878,HISPANIC
36,1000049,MALE,39.55068493150685,BLACK
37,1000050,MALE,51.638356164383566,BLACK
38,1000052,FEMALE,65.4904109589041,WHITE
39,1000053,MALE,59.92054794520548,BLACK
40,1000054,FEMALE,46.164383561643845,BLACK
41,1000055,MALE,31.575342465753426,BLACK
42,1000056,FEMALE,66.13424657534246,BLACK
43,1000058,MALE,52.52054794520548,HISPANIC
44,1000060,FEMALE,35.26301369863014,BLACK
45,1000062,FEMALE,46.24109589041096,BLACK
46,1000062,FEMALE,46.24109589041096,BLACK
47,1000065,MALE,38.73698630136986,BLACK
48,1000066,MALE,45.96712328767122,HISPANIC
49,1000067,FEMALE,40.698630136986296,BLACK
50,1000068,MALE,52.893150684931506,BLACK
51,1000069,MALE,58.43835616438356,WHITE
52,1000072,FEMALE,60.098630136986294,WHITE
53,1000073,FEMALE,45.893150684931506,BLACK
54,1000075,MALE,31.906849315068488,BLACK
55,1000076,FEMALE,62.35342465753425,BLACK
56,1000080,FEMALE,58.26849315068493,WHITE
57,1000082,MALE,39.827397260273976,BLACK
58,1000083,FEMALE,39.76438356164383,BLACK
59,1000084,MALE,30.85205479452055,WHITE
60,1000085,MALE,36.846575342465755,HISPANIC
61,1000087,FEMALE,41.717808219178075,BLACK
62,1000093,FEMALE,42.063013698630144,BLACK
63,1000094,MALE,47.77534246575343,BLACK
64,1000096,MALE,43.526027397260286,BLACK
65,1000097,MALE,68.21369863013699,WHITE
66,1000098,FEMALE,46.92054794520548,BLACK
67,1000099,MALE,41.35616438356165,HISPANIC
68,1000100,FEMALE,42.85753424657535,BLACK
69,1000101,FEMALE,52.487671232876714,BLACK
70,1000102,FEMALE,57.6958904109589,HISPANIC
71,1000103,MALE,73.98904109589041,BLACK
72,1000104,FEMALE,41.24383561643835,BLACK
73,1000105,FEMALE,48.2,BLACK
74,1000106,MALE,74.1013698630137,BLACK
75,1000107,MALE,44.06849315068494,API
76,1000108,FEMALE,32.66027397260274,BLACK
77,1000109,MALE,49.66027397260274,BLACK
78,1000111,MALE,36.26849315068493,BLACK
79,1000112,FEMALE,49.4054794520548,BLACK
80,1000112,MALE,47.34520547945207,BLACK
81,1000113,MALE,44.06849315068494,WHITE
82,1000114,FEMALE,31.471232876712328,BLACK
83,1000116,MALE,68.29863013698629,BLACK
84,1000118,MALE,52.34794520547946,BLACK
85,1000119,MALE,31.279452054794522,BLACK
86,1000120,MALE,36.545205479452065,BLACK
87,1000121,FEMALE,40.90958904109589,BLACK
88,1000122,FEMALE,52.82739726027398,BLACK
89,1000123,FEMALE,59.942465753424656,WHITE
90,1000124,FEMALE,36.53424657534247,BLACK
91,1000127,MALE,58.572602739726015,BLACK
92,1000130,FEMALE,29.906849315068488,BLACK
93,1000131,FEMALE,46.82739726027398,BLACK
94,1000132,MALE,43.44383561643836,HISPANIC
95,1000132,MALE,64.0027397260274,BLACK
96,1000132,MALE,38.77534246575343,BLACK
97,1000134,MALE,38.77534246575343,BLACK
98,1000136,MALE,37.65753424657535,BLACK
99,1000137,MALE,40.56164383561644,BLACK
100,1000137,FEMALE,38.23561643835617,BLACK
101,1000138,MALE,39.605479452054794,BLACK
102,1000139,FEMALE,66.64109589041097,BLACK
103,1000140,FEMALE,32.25753424657534,BLACK
104,1000140,FEMALE,56.33150684931506,BLACK
105,1000141,MALE,77.31780821917808,BLACK
106,1000143,MALE,46.849315068493155,BLACK
107,1000145,MALE,39.08493150684932,HISPANIC
108,1000146,FEMALE,52.65753424657535,BLACK
109,1000146,MALE,76.37808219178082,WHITE
110,1000147,MALE,56.02739726027397,HISPANIC
111,1000148,MALE,34.49041095890411,BLACK
112,1000149,MALE,46.128767123287666,HISPANIC
113,1000150,MALE,40.95342465753425,WHITE
114,1000151,FEMALE,38.1972602739726,BLACK
115,1000152,FEMALE,64.08493150684932,BLACK
116,1000154,MALE,49.77260273972602,HISPANIC
117,1000155,MALE,46.942465753424656,WHITE
118,1000156,FEMALE,47.00547945205479,BLACK
119,1000158,FEMALE,41.7890410958904,BLACK
120,1000159,MALE,49.23013698630137,WHITE
121,1000161,MALE,57.09315068493151,BLACK
122,1000162,MALE,50.375342465753434,WHITE
123,1000163,MALE,36.25753424657535,BLACK
124,1000165,MALE,34.92054794520548,BLACK
125,1000166,MALE,53.35616438356165,BLACK
126,1000168,MALE,68.21369863013699,WHITE
127,1000170,FEMALE,41.739726027397275,BLACK
128,1000172,MALE,54.84383561643836,HISPANIC
129,1000173,MALE,29.47945205479452,BLACK
130,1000175,FEMALE,33.51506849315069,BLACK
131,1000176,MALE,59.63561643835617,WHITE
132,1000180,MALE,30.441095890410963,WHITE
133,1000181,FEMALE,37.39452054794521,BLACK
134,1000182,FEMALE,59.01917808219178,BLACK
135,1000183,MALE,58.5041095890411,WHITE
136,1000184,FEMALE,42.301369863013704,BLACK
137,1000186,MALE,50.115068493150694,BLACK
138,1000188,MALE,96.27945205479452,BLACK
139,1000191,MALE,57.17534246575343,BLACK
140,1000193,MALE,51.39178082191781,HISPANIC
141,1000194,FEMALE,71.47397260273972,BLACK
142,1000195,MALE,32.361643835616434,BLACK
143,1000195,MALE,33.060273972602744,BLACK
144,1000196,MALE,32.16986301369863,WHITE
145,1000197,MALE,65.24657534246576,WHITE
146,1000199,FEMALE,69.55068493150685,WHITE
147,1000200,MALE,42.26575342465753,BLACK
148,1000201,MALE,57.397260273972606,BLACK
149,1000202,FEMALE,41.35342465753424,BLACK
150,1000203,FEMALE,48.534246575342465,BLACK
151,1000204,FEMALE,45.336986301369855,BLACK
152,1000205,MALE,30.843835616438355,BLACK
153,1000206,FEMALE,35.49315068493151,HISPANIC
154,1000209,MALE,67.77534246575343,WHITE
155,1000210,FEMALE,51.81095890410959,BLACK
156,1000211,FEMALE,59.901369863013706,BLACK
157,1000212,MALE,54.12602739726029,WHITE
158,1000214,MALE,49.25753424657535,BLACK
159,1000217,FEMALE,46.10958904109589,BLACK
160,1000218,FEMALE,36.16712328767123,HISPANIC
161,1000220,MALE,53.13698630136986,HISPANIC
162,1000221,MALE,75.43561643835615,BLACK
163,1000222,FEMALE,43.45479452054795,API
164,1000224,FEMALE,40.706849315068496,BLACK
165,1000225,FEMALE,42.12876712328767,BLACK
166,1000227,MALE,53.12602739726029,WHITE
167,1000230,FEMALE,44.884931506849306,BLACK
168,1000231,FEMALE,64.12602739726027,BLACK
169,1000233,MALE,46.04657534246575,BLACK
170,1000235,MALE,48.679452054794524,BLACK
171,1000239,FEMALE,48.361643835616434,BLACK
172,1000241,MALE,48.28767123287671,BLACK
173,1000242,FEMALE,50.178082191780824,BLACK
174,1000244,FEMALE,55.35342465753425,BLACK
175,1000247,FEMALE,33.27945205479452,BLACK
176,1000248,FEMALE,35.049315068493144,BLACK
177,1000249,FEMALE,67.30136986301369,BLACK
178,1000251,MALE,35.39452054794521,BLACK
179,1000252,MALE,54.7041095890411,BLACK
180,1000253,MALE,38.301369863013704,BLACK
181,1000254,FEMALE,42.97260273972603,BLACK
182,1000255,FEMALE,45.55616438356165,BLACK
183,1000256,FEMALE,42.04383561643836,WHITE
184,1000257,FEMALE,41.56164383561646,HISPANIC
185,1000258,MALE,51.419178082191785,WHITE
186,1000259,MALE,51.45753424657535,WHITE
187,1000260,FEMALE,48.27671232876714,BLACK
188,1000263,FEMALE,61.30684931506849,BLACK
189,1000264,FEMALE,49.02465753424657,HISPANIC
190,1000265,MALE,42.673972602739724,BLACK
191,1000266,FEMALE,39.6,BLACK
192,1000268,FEMALE,84.43287671232876,BLACK
193,1000269,MALE,41.893150684931506,BLACK
194,1000270,MALE,62.320547945205476,WHITE
195,1000271,MALE,27.93424657534247,BLACK
196,1000272,MALE,30.5972602739726,HISPANIC
197,1000272,MALE,39.512328767123286,HISPANIC
198,1000274,FEMALE,43.802739726027404,BLACK
199,1000275,FEMALE,43.153424657534245,BLACK
200,1000276,MALE,63.46027397260274,WHITE
201,1000277,FEMALE,59.32328767123288,HISPANIC
202,1000278,FEMALE,37.88767123287671,HISPANIC
203,1000279,MALE,29.69041095890411,BLACK
204,1000280,MALE,45.43561643835615,WHITE
205,1000281,MALE,43.39178082191781,BLACK
206,1000282,MALE,35.654794520547945,BLACK
207,1000283,MALE,69.986301369863,WHITE
208,1000285,MALE,33.4,BLACK
209,1000287,FEMALE,41.320547945205476,HISPANIC
210,1000291,FEMALE,46.82739726027398,WHITE
211,1000292,MALE,43.361643835616434,BLACK
212,1000293,FEMALE,53.03561643835617,BLACK
213,1000294,FEMALE,51.39452054794521,API
214,1000296,MALE,28.767123287671232,BLACK
215,1000297,FEMALE,59.512328767123286,WHITE
216,1000298,FEMALE,44.94794520547945,BLACK
217,1000300,MALE,48.59726027397261,BLACK
218,1000301,MALE,49.71232876712329,WHITE
219,1000303,FEMALE,70.61917808219178,BLACK
220,1000305,MALE,46.94520547945205,WHITE
221,1000307,MALE,54.679452054794524,BLACK
222,1000308,FEMALE,38.923287671232885,WHITE
223,1000310,FEMALE,39.64383561643835,BLACK
224,1000312,MALE,54.15616438356165,WHITE
225,1000313,MALE,32.90958904109589,WHITE
226,1000316,FEMALE,56.92054794520548,HISPANIC
227,1000317,MALE,42.6109589041096,WHITE
228,1000319,MALE,56.31506849315068,WHITE
229,1000320,MALE,50.43287671232878,HISPANIC
230,1000322,FEMALE,42.82465753424657,BLACK
231,1000323,FEMALE,38.30684931506849,BLACK
232,1000324,MALE,33.52876712328767,BLACK
233,1000326,MALE,34.12054794520548,HISPANIC
234,1000327,FEMALE,67.89315068493151,WHITE
235,1000328,FEMALE,56.00273972602739,UNKNOWN
236,1000329,MALE,28.29315068493151,BLACK
237,1000331,FEMALE,36.6,HISPANIC
238,1000331,MALE,38.05479452054794,HISPANIC
239,1000333,FEMALE,39.53424657534247,HISPANIC
240,1000335,MALE,36.610958904109594,WHITE
241,1000336,FEMALE,46.25205479452055,HISPANIC
242,1000339,MALE,33.19178082191781,BLACK
243,1000344,MALE,34.898630136986306,HISPANIC
244,1000345,MALE,60.43287671232878,BLACK
245,1000348,FEMALE,47.50684931506849,WHITE
246,1000351,MALE,44.134246575342466,WHITE
247,1000352,FEMALE,46.85205479452055,BLACK
248,1000354,FEMALE,49.076712328767115,WHITE
249,1000356,FEMALE,54.16986301369864,BLACK
250,1000357,FEMALE,56.06027397260274,BLACK
251,1000358,FEMALE,42.39726027397261,BLACK
252,1000359,MALE,33.917808219178085,BLACK
253,1000361,MALE,43.254794520547954,BLACK
254,1000362,MALE,55.53698630136986,BLACK
255,1000363,MALE,39.23561643835617,BLACK
256,1000364,MALE,60.44383561643836,WHITE
257,1000365,MALE,46.602739726027394,BLACK
258,1000366,FEMALE,59.476712328767135,BLACK
259,1000367,FEMALE,69.74520547945205,BLACK
260,1000369,FEMALE,39.90684931506849,BLACK
261,1000370,FEMALE,54.128767123287666,BLACK
262,1000370,FEMALE,31.224657534246568,BLACK
263,1000371,MALE,50.698630136986296,BLACK
264,1000376,MALE,49.86027397260274,BLACK
265,1000377,MALE,29.471232876712328,WHITE
266,1000378,FEMALE,52.44383561643836,WHITE
267,1000379,FEMALE,45.76438356164383,BLACK
268,1000380,FEMALE,45.038356164383565,BLACK
269,1000381,FEMALE,54.128767123287666,BLACK
270,1000382,FEMALE,41.85753424657535,BLACK
271,1000384,MALE,36.98630136986301,BLACK
272,1000385,FEMALE,38.134246575342466,HISPANIC
273,1000388,MALE,52.613698630136994,BLACK
274,1000389,MALE,49.038356164383565,BLACK
275,1000392,MALE,46.99726027397261,BLACK
276,1000393,FEMALE,37.15342465753425,HISPANIC
277,1000394,FEMALE,43.89041095890411,BLACK
278,1000395,FEMALE,49.24383561643835,UNKNOWN
279,1000397,FEMALE,38.13150684931506,BLACK
280,1000398,MALE,31.019178082191782,BLACK
281,1000399,FEMALE,44.92876712328767,BLACK
282,1000401,FEMALE,37.027397260273965,BLACK
283,1000402,FEMALE,41.85753424657535,BLACK
284,1000404,MALE,43.80821917808219,HISPANIC
285,1000405,MALE,41.4958904109589,BLACK
286,1000406,FEMALE,68.12602739726027,BLACK
287,1000407,MALE,43.10958904109589,BLACK
288,1000409,FEMALE,43.43835616438356,BLACK
289,1000412,FEMALE,49.45753424657535,BLACK
290,1000414,MALE,62.65205479452055,BLACK
291,1000417,MALE,35.0986301369863,BLACK
292,1000420,FEMALE,45.25753424657535,WHITE
293,1000422,MALE,66.92328767123286,WHITE
294,1000424,MALE,36.29041095890411,BLACK
295,1000426,MALE,41.057534246575344,BLACK
296,1000427,MALE,46.15068493150685,BLACK
297,1000428,FEMALE,38.180821917808224,BLACK
298,1000431,MALE,59.03287671232878,BLACK
299,1000432,MALE,68.21369863013699,WHITE
300,1000434,FEMALE,69.0109589041096,HISPANIC
301,1000435,MALE,60.47945205479452,WHITE
302,1000435,MALE,57.25205479452055,BLACK
303,1000436,FEMALE,53.98904109589041,BLACK
304,1000436,FEMALE,51.85753424657535,WHITE
305,1000437,MALE,54.75616438356165,BLACK
306,1000440,FEMALE,51.36438356164385,BLACK
307,1000441,FEMALE,44.43561643835615,BLACK
308,1000442,MALE,56.21917808219178,WHITE
309,1000446,MALE,64.49315068493149,BLACK
310,1000447,MALE,31.79178082191781,BLACK
311,1000448,MALE,63.97808219178082,BLACK
312,1000449,MALE,44.76986301369863,BLACK
313,1000450,MALE,32.11780821917807,BLACK
314,1000451,FEMALE,77.65205479452055,BLACK
315,1000452,FEMALE,29.364383561643834,BLACK
316,1000454,MALE,33.589041095890416,API
317,1000458,MALE,52.76164383561644,BLACK
318,1000461,MALE,52.947945205479456,WHITE
319,1000462,MALE,32.3972602739726,WHITE
320,1000464,FEMALE,58.835616438356155,BLACK
321,1000467,FEMALE,49.487671232876714,BLACK
322,1000468,FEMALE,55.512328767123286,BLACK
323,1000469,MALE,43.232876712328775,HISPANIC
324,1000474,FEMALE,35.85753424657535,BLACK
325,1000475,MALE,38.85753424657535,BLACK
326,1000476,MALE,48.6,BLACK
327,1000477,FEMALE,58.893150684931506,BLACK
328,1000479,MALE,36.06575342465753,BLACK
329,1000480,FEMALE,47.052054794520544,BLACK
330,1000482,FEMALE,27.786301369863008,BLACK
331,1000483,FEMALE,58.063013698630144,BLACK
332,1000484,MALE,44.27671232876714,BLACK
333,1000485,FEMALE,31.7972602739726,HISPANIC
334,1000486,FEMALE,66.78356164383563,BLACK
335,1000487,FEMALE,48.20821917808219,BLACK
336,1000489,FEMALE,55.057534246575344,HISPANIC
337,1000490,FEMALE,48.53972602739727,WHITE
338,1000491,MALE,46.350684931506855,HISPANIC
339,1000493,MALE,28.19178082191781,BLACK
340,1000495,FEMALE,32.13972602739726,BLACK
341,1000496,MALE,46.23013698630137,BLACK
342,1000498,FEMALE,34.6,BLACK
343,1000499,MALE,41.328767123287676,BLACK
344,1000500,MALE,36.846575342465755,UNKNOWN
345,1000501,MALE,54.42465753424657,BLACK
346,1000502,MALE,45.92876712328767,BLACK
347,1000503,FEMALE,45.72876712328767,HISPANIC
348,1000504,MALE,50.673972602739724,BLACK
349,1000506,MALE,33.375342465753434,BLACK
350,1000507,MALE,62.58356164383562,BLACK
351,1000508,FEMALE,71.1972602739726,BLACK
352,1000509,MALE,46.24383561643835,BLACK
353,1000510,MALE,29.660273972602738,BLACK
354,1000511,MALE,35.61643835616439,WHITE
355,1000512,MALE,37.22191780821917,HISPANIC
356,1000513,MALE,58.69041095890412,BLACK
357,1000514,MALE,40.767123287671225,HISPANIC
358,1000515,MALE,33.493150684931514,BLACK
359,1000516,FEMALE,54.3041095890411,WHITE
360,1000518,FEMALE,65.84657534246575,BLACK
361,1000520,FEMALE,60.25753424657535,BLACK
362,1000521,FEMALE,41.350684931506855,BLACK
363,1000522,MALE,27.65479452054794,BLACK
364,1000523,FEMALE,47.249315068493146,WHITE
365,1000524,FEMALE,49.19178082191781,HISPANIC
366,1000525,FEMALE,72.28219178082192,BLACK
367,1000526,MALE,58.42191780821918,BLACK
368,1000527,FEMALE,44.67671232876712,BLACK
369,1000528,MALE,56.21917808219178,WHITE
370,1000530,MALE,58.23561643835617,BLACK
371,1000531,FEMALE,35.789041095890404,WHITE
372,1000532,FEMALE,59.745205479452046,WHITE
373,1000533,FEMALE,32.419178082191785,BLACK
374,1000536,FEMALE,54.25205479452055,BLACK
375,1000537,FEMALE,50.301369863013704,BLACK
376,1000538,FEMALE,37.320547945205476,BLACK
377,1000539,MALE,31.06027397260274,UNKNOWN
378,1000540,FEMALE,48.18082191780822,BLACK
379,1000545,FEMALE,67.04657534246576,BLACK
380,1000546,MALE,42.39178082191781,BLACK
381,1000547,MALE,65.72876712328767,WHITE
382,1000548,FEMALE,57.02191780821918,BLACK
383,1000549,MALE,82.92876712328767,WHITE
384,1000550,FEMALE,55.00547945205479,WHITE
385,1000551,FEMALE,41.94520547945205,BLACK
386,1000552,FEMALE,47.24657534246575,BLACK
387,1000553,FEMALE,51.65479452054793,WHITE
388,1000554,FEMALE,57.698630136986296,BLACK
389,1000555,FEMALE,37.320547945205476,BLACK
390,1000556,MALE,50.15068493150685,UNKNOWN
391,1000558,MALE,31.358904109589037,BLACK
392,1000559,MALE,32.246575342465746,HISPANIC
393,1000560,FEMALE,53.18904109589041,WHITE
394,1000563,MALE,27.641095890410966,WHITE
395,1000565,MALE,59.35616438356165,BLACK
396,1000568,MALE,56.83835616438356,BLACK
397,1000569,MALE,62.320547945205476,WHITE
398,1000571,FEMALE,53.07945205479452,BLACK
399,1000573,MALE,43.99726027397261,BLACK
400,1000575,FEMALE,34.030136986301365,BLACK
401,1000577,FEMALE,48.97260273972603,BLACK
402,1000578,MALE,52.42191780821918,WHITE
403,1000579,MALE,52.69315068493151,WHITE
404,1000579,MALE,67.2,WHITE
405,1000580,MALE,83.37534246575342,HISPANIC
406,1000581,FEMALE,35.789041095890404,BLACK
407,1000583,MALE,59.375342465753434,WHITE
408,1000584,MALE,38.99178082191781,BLACK
409,1000586,FEMALE,36.78082191780822,BLACK
410,1000590,MALE,43.08767123287671,WHITE
411,1000591,MALE,31.76164383561644,BLACK
412,1000593,FEMALE,48.86027397260274,BLACK
413,1000594,MALE,46.679452054794524,BLACK
414,1000596,MALE,33.53972602739726,BLACK
415,1000599,MALE,54.86849315068493,BLACK
416,1000600,MALE,46.038356164383565,WHITE
417,1000601,MALE,49.28219178082193,BLACK
418,1000602,MALE,38.87397260273973,HISPANIC
419,1000603,FEMALE,43.04657534246575,BLACK
420,1000605,FEMALE,32.438356164383556,BLACK
421,1000607,FEMALE,52.55616438356165,BLACK
422,1000609,FEMALE,40.101369863013694,BLACK
423,1000610,FEMALE,42.99178082191781,BLACK
424,1000611,MALE,44.32876712328767,HISPANIC
425,1000613,MALE,65.22191780821917,WHITE
426,1000614,FEMALE,44.68767123287671,BLACK
427,1000616,MALE,58.698630136986296,WHITE
428,1000617,FEMALE,42.44383561643836,BLACK
429,1000619,MALE,63.91506849315069,WHITE
430,1000620,FEMALE,46.30958904109588,BLACK
431,1000623,FEMALE,94.05205479452057,BLACK
432,1000624,FEMALE,63.2958904109589,WHITE
433,1000625,MALE,49.038356164383565,HISPANIC
434,1000625,MALE,54.523287671232865,HISPANIC
435,1000626,MALE,30.928767123287674,BLACK
436,1000627,MALE,57.07123287671233,WHITE
437,1000628,FEMALE,48.465753424657535,WHITE
438,1000629,FEMALE,62.18082191780822,BLACK
439,1000630,MALE,57.81095890410959,BLACK
440,1000630,FEMALE,51.56986301369864,BLACK
441,1000631,FEMALE,51.32876712328767,BLACK
442,1000633,MALE,52.3041095890411,BLACK
443,1000634,MALE,32.156164383561645,BLACK
444,1000635,FEMALE,41.16986301369864,BLACK
445,1000636,MALE,34.69041095890411,BLACK
