"","crid","gender","age","race"
"18504","1077697","M","19","WHITE"
"18505","1077697","M","50","WHITE"
"18506","1077699","F","55","WHITE HISPANIC"
"18507","1077707","M","25","BLACK"
"18508","1077708","F","41","BLACK"
"18509","1077710","M","49","BLACK HISPANIC"
"18510","1077711","M","34","BLACK"
"18511","1077712","F","40","BLACK"
"18512","1077713","F",NA,"WHITE"
"18513","1077715","F","52","BLACK"
"18514","1077719","F","43","BLACK"
"18515","1077720","M","27","BLACK"
"18516","1077721","F",NA,"UNKNOWN"
"18517","1077728","F","30","BLACK"
"18518","1077731","M","29","BLACK"
"18519","1077732","F","49","WHITE"
"18520","1077733","M","56","BLACK"
"18521","1077733","M","26","BLACK"
"18522","1077733","M","40","BLACK"
"18523","1077736","M","35","BLACK"
"18524","1077739","F","31","BLACK"
"18525","1077743","M","32","BLACK"
"18526","1077744","M","35","BLACK"
"18527","1077744","M","36","BLACK"
"18528","1077745","F","31","BLACK"
"18529","1077746","M","27","BLACK"
"18530","1077749","F","50","BLACK"
"18531","1077751","M","28","WHITE HISPANIC"
"18532","1077755","F","47","WHITE HISPANIC"
"18533","1077756","F","31","UNKNOWN"
"18534","1077757","F","52","BLACK"
"18535","1077758","F",NA,"BLACK HISPANIC"
"18536","1077760","F","52","BLACK"
"18537","1077762","M","32","WHITE"
"18538","1077763","M","35","WHITE"
"18539","1077764","M","16","BLACK"
"18540","1077765","M","24","WHITE HISPANIC"
"18541","1077768","M","20","BLACK"
"18542","1077772","M","35","BLACK"
"18543","1077772","M","59","BLACK"
"18544","1077774","M","18","UNKNOWN"
"18545","1077777","M","25","BLACK"
"18546","1077777","M",NA,"BLACK"
"18547","1077778","F","33","BLACK"
"18548","1077779","F","52","BLACK"
"18549","1077781","M","22","BLACK"
"18550","1077783","F","23","BLACK"
"18551","1077784","F","40","WHITE"
"18552","1077786","M","59","BLACK"
"18553","1077788","M",NA,"UNKNOWN"
"18554","1077792","M",NA,"UNKNOWN"
"18555","1077797","M","56","BLACK"
"18556","1077798","F","51","BLACK"
"18557","1077798","M",NA,"BLACK"
"18558","1077799","M","39","WHITE HISPANIC"
"18559","1077800","M","37","AMER IND/ALASKAN NATIVE"
"18560","1077804","F","18","BLACK"
"18561","1077804","M","24","BLACK"
"18562","1077805","M","50","WHITE"
"18563","1077811","M",NA,"WHITE"
"18564","1077812","M","42","HISPANIC"
"18565","1077816","M","25","BLACK"
"18566","1077818","F",NA,"WHITE"
"18567","1077823","F","53","WHITE HISPANIC"
"18568","1077824","M","73","BLACK"
"18569","1077825","M","35","WHITE HISPANIC"
"18570","1077832","M","35","WHITE"
"18571","1077833","M","47","BLACK"
"18572","1077834","M","46","WHITE"
"18573","1077835","M","32","BLACK"
"18574","1077837","F","23","WHITE"
"18575","1077838","F","71","BLACK"
"18576","1077839","M","60","WHITE"
"18577","1077840","F","42","WHITE"
"18578","1077842","M","25","BLACK"
"18579","1077843","M",NA,"WHITE"
"18580","1077844","M",NA,"BLACK"
"18581","1077845","M","48","BLACK"
"18582","1077850","F","29","WHITE HISPANIC"
"18583","1077851","M","42","BLACK"
"18584","1077852","M","35","UNKNOWN"
"18585","1077855","F","29","WHITE HISPANIC"
"18586","1077868","F","31","BLACK"
"18587","1077869","F","33","BLACK"
"18588","1077870","M","26","BLACK"
"18589","1077871","F","64","BLACK"
"18590","1077872","M","51","BLACK"
"18591","1077873","F","43","WHITE"
"18592","1077874","M","41","BLACK"
"18593","1077875","M","74","WHITE"
"18594","1077875","M","16","WHITE"
"18595","1077878","F",NA,"UNKNOWN"
"18596","1077881","M","21","BLACK"
"18597","1077883","M","35","BLACK"
"18598","1077886","M","24","BLACK"
"18599","1077886","F","52","BLACK"
"18600","1077887","M","61","BLACK"
"18601","1077888","M","17","WHITE HISPANIC"
"18602","1077889","F","40","WHITE"
"18603","1077890","M","11","BLACK"
"18604","1077891","M","14","BLACK"
"18605","1077896","M",NA,"BLACK"
"18606","1077899","M","27","BLACK"
"18607","1077902","F","46","BLACK"
"18608","1077903","M","18","BLACK"
"18609","1077908","M","45","WHITE"
"18610","1077909","M","26","BLACK"
"18611","1077911","F",NA,"WHITE"
"18612","1077916","M","38","BLACK"
"18613","1077917","M",NA,"UNKNOWN"
"18614","1077918","M",NA,"BLACK"
"18615","1077919","M",NA,"UNKNOWN"
"18616","1077920","M",NA,"UNKNOWN"
"18617","1077921","F","52","BLACK"
"18618","1077922","M","34","WHITE HISPANIC"
"18619","1077923","M",NA,"UNKNOWN"
"18620","1077924","F",NA,"UNKNOWN"
"18621","1077924","F",NA,"UNKNOWN"
"18622","1077925","M","23","BLACK"
"18623","1077926","F","21","WHITE HISPANIC"
"18624","1077927","F",NA,"UNKNOWN"
"18625","1077934","M","30","BLACK"
"18626","1077937","M","62","WHITE HISPANIC"
"18627","1077938","M","32","WHITE"
"18628","1077939","F","59","WHITE"
"18629","1077940","M","49","BLACK"
"18630","1077942","F","84","WHITE"
"18631","1077944","M","34","BLACK"
"18632","1077949","M","23","WHITE HISPANIC"
"18633","1077952","M","15","BLACK"
"18634","1077953","M","19","BLACK"
"18635","1077954","M","20","BLACK"
"18636","1077954","M","24","BLACK"
"18637","1077954","F","69","BLACK"
"18638","1077954","M",NA,"BLACK"
"18639","1077955","M","35","WHITE HISPANIC"
"18640","1077956","M","19","BLACK"
"18641","1077957","M","31","BLACK"
"18642","1077958","M","38","WHITE"
"18643","1077959","M","28","WHITE"
"18644","1077961","M","29","WHITE HISPANIC"
"18645","1077964","F",NA,"WHITE"
"18646","1077966","M","39","BLACK"
"18647","1077968","M","19","WHITE HISPANIC"
"18648","1077970","F","60","BLACK"
"18649","1077974","F",NA,"WHITE"
"18650","1077975","F","38","BLACK"
"18651","1077976","M","30","WHITE"
"18652","1077977","M","57","WHITE"
"18653","1077979","F","75","BLACK"
"18654","1077982","F",NA,"BLACK"
"18655","1077983","M",NA,"BLACK"
"18656","1077984","M",NA,"BLACK"
"18657","1077985","M","47","BLACK"
"18658","1077987","M","52","BLACK"
"18659","1077988","M","47","HISPANIC"
"18660","1077989","M","45","WHITE HISPANIC"
"18661","1077990","M","45","BLACK"
"18662","1077991","F","35","BLACK"
"18663","1077992","M","30","WHITE"
"18664","1077992","F","66","WHITE"
"18665","1077993","M","40","BLACK"
"18666","1077994","M","52","BLACK"
"18667","1077999","M","40","WHITE"
"18668","1078000","F","33","BLACK"
"18669","1078008","F","29","WHITE HISPANIC"
"18670","1078013","M","25","BLACK"
"18671","1078015","F","50","WHITE"
"18672","1078016","M","44","BLACK"
"18673","1078018","M","20","BLACK"
"18674","1078022","F","15","BLACK"
"18675","1078023","F","29","BLACK"
"18676","1078025","F","56","BLACK"
"18677","1078026","F","52","WHITE"
"18678","1078027","M","61","BLACK"
"18679","1078028","F","38","BLACK"
"18680","1078029","M",NA,"BLACK"
"18681","1078030","M","49","BLACK"
"18682","1078031","F",NA,"UNKNOWN"
"18683","1078033","M","33","WHITE HISPANIC"
"18684","1078034","M","44","BLACK"
"18685","1078034","M","48","BLACK"
"18686","1078035","M","30","BLACK"
"18687","1078036","M","53","UNKNOWN"
"18688","1078037","F","48","WHITE"
"18689","1078039","F",NA,"WHITE"
"18690","1078041","F","35","BLACK"
"18691","1078042","M","50","BLACK"
"18692","1078042","M","75","BLACK"
"18693","1078042","M","54","BLACK"
"18694","1078042","M",NA,"BLACK"
"18695","1078044","F","21","WHITE HISPANIC"
"18696","1078047","M","33","WHITE"
"18697","1078049","F","58","BLACK"
"18698","1078051","F","48","BLACK"
"18699","1078051","F",NA,"BLACK"
"18700","1078052","F","47","BLACK"
"18701","1078056","M",NA,"UNKNOWN"
"18702","1078057","M","35","WHITE HISPANIC"
"18703","1078059","F","34","BLACK"
"18704","1078060","F",NA,"BLACK"
"18705","1078062","M","19","BLACK"
"18706","1078063","F","43","BLACK"
"18707","1078064","M","29","BLACK"
"18708","1078065","F","25","BLACK"
"18709","1078067","F","65","BLACK"
"18710","1078067","F","13","BLACK"
"18711","1078068","F","70","WHITE HISPANIC"
"18712","1078069","M","47","BLACK"
"18713","1078070","M","61","BLACK"
"18714","1078073","F","45","WHITE"
"18715","1078074","M","49","HISPANIC"
"18716","1078078","M","53","WHITE"
"18717","1078079","F","31","BLACK"
"18718","1078080","F","55","BLACK"
"18719","1078081","M","41","BLACK"
"18720","1078082","M","49","BLACK"
"18721","1078083","F","28","BLACK"
"18722","1078084","F","27","BLACK"
"18723","1078087","M","57","BLACK"
"18724","1078088","M","41","BLACK"
"18725","1078089","M","41","WHITE"
"18726","1078090","F",NA,"UNKNOWN"
"18727","1078091","F",NA,"UNKNOWN"
"18728","1078092","M","46","BLACK"
"18729","1078093","F","43","BLACK"
"18730","1078096","M","32","BLACK"
"18731","1078097","M","53","BLACK"
"18732","1078099","M","25","BLACK"
"18733","1078100","F","51","BLACK"
"18734","1078101","M","31","WHITE HISPANIC"
"18735","1078102","M","40","BLACK"
"18736","1078106","M","37","BLACK"
"18737","1078107","F","41","WHITE HISPANIC"
"18738","1078109","M","42","BLACK"
"18739","1078111","M","63","BLACK"
"18740","1078112","F","21","BLACK"
"18741","1078119","F","68","BLACK"
"18742","1078122","M","39","WHITE HISPANIC"
"18743","1078123","M","21","BLACK"
"18744","1078123","F","25","BLACK"
"18745","1078124","M","31","BLACK"
"18746","1078127","M","43","BLACK"
"18747","1078128","M","31","UNKNOWN"
"18748","1078131","F","45","BLACK"
"18749","1078137","M","35","WHITE"
"18750","1078138","F",NA,"BLACK"
"18751","1078142","F","23","BLACK"
"18752","1078143","M","27","WHITE HISPANIC"
"18753","1078144","F",NA,"UNKNOWN"
"18754","1078145","M","75","BLACK"
"18755","1078146","M","32","WHITE HISPANIC"
"18756","1078150","F","85","BLACK"
"18757","1078154","M",NA,"UNKNOWN"
"18758","1078156","M","48","WHITE"
"18759","1078157","M","39","WHITE"
"18760","1078158","M","45","BLACK"
"18761","1078159","M","30","BLACK"
"18762","1078161","F","45","BLACK"
"18763","1078162","F","70","BLACK"
"18764","1078164","M",NA,"WHITE HISPANIC"
"18765","1078165","F",NA,"UNKNOWN"
"18766","1078167","M",NA,"UNKNOWN"
"18767","1078169","M","38","BLACK"
"18768","1078171","M","47","BLACK"
"18769","1078172","M",NA,"UNKNOWN"
"18770","1078174","M",NA,"BLACK"
"18771","1078175","M","42","BLACK"
"18772","1078178","M","39","BLACK"
"18773","1078179","M","31","WHITE"
"18774","1078180","M",NA,"BLACK"
"18775","1078181","F","25","WHITE HISPANIC"
"18776","1078182","F",NA,"BLACK"
"18777","1078182","F",NA,"BLACK"
"18778","1078182","M",NA,"BLACK"
"18779","1078183","X",NA,"UNKNOWN"
"18780","1078184","F",NA,"UNKNOWN"
"18781","1078185","M","34","BLACK"
"18782","1078186","M",NA,"UNKNOWN"
"18783","1078187","M","41","WHITE"
"18784","1078190","F",NA,"WHITE"
"18785","1078196","M","37","WHITE HISPANIC"
"18786","1078197","F",NA,"UNKNOWN"
"18787","1078198","M","28","BLACK"
"18788","1078200","M","35","BLACK"
"18789","1078203","M","44","BLACK"
"18790","1078205","F","33","BLACK"
"18791","1078208","M","32","BLACK"
"18792","1078209","F","43","BLACK"
"18793","1078212","F","56","BLACK"
"18794","1078213","M","56","WHITE HISPANIC"
"18795","1078214","M","58","WHITE"
"18796","1078215","M","25","ASIAN/PACIFIC ISLANDER"
"18797","1078216","M",NA,"BLACK"
"18798","1078217","F","34","WHITE"
"18799","1078219","M","22","BLACK"
"18800","1078222","M","26","WHITE HISPANIC"
"18801","1078223","M","25","ASIAN/PACIFIC ISLANDER"
"18802","1078224","F","50","BLACK"
"18803","1078226","M","36","BLACK"
"18804","1078229","M","22","BLACK"
"18805","1078230","M","45","WHITE"
"18806","1078231","M","40","WHITE HISPANIC"
"18807","1078232","F","36","WHITE HISPANIC"
"18808","1078233","F","42","BLACK"
"18809","1078236","F","31","BLACK"
"18810","1078237","F","54","BLACK"
"18811","1078238","F","31","BLACK"
"18812","1078239","M",NA,"WHITE"
"18813","1078241","M","58","BLACK"
"18814","1078243","M","47","BLACK"
"18815","1078244","F","54","BLACK"
"18816","1078245","M","24","ASIAN/PACIFIC ISLANDER"
"18817","1078249","M",NA,"BLACK"
"18818","1078251","F",NA,"WHITE"
"18819","1078252","M","28","BLACK"
"18820","1078256","F","26","BLACK"
"18821","1078257","M","57","BLACK"
"18822","1078258","M","28","WHITE HISPANIC"
"18823","1078259","M","33","BLACK"
"18824","1078260","M","39","BLACK"
"18825","1078261","M","52","WHITE"
"18826","1078262","F","44","BLACK"
"18827","1078263","F","37","BLACK"
"18828","1078264","M","32","WHITE"
"18829","1078266","M","34","WHITE HISPANIC"
"18830","1078267","F","31","WHITE"
"18831","1078270","M","35","BLACK"
"18832","1078271","M","29","BLACK"
"18833","1078277","F","26","BLACK"
"18834","1078278","F",NA,"BLACK"
"18835","1078279","F","33","BLACK"
"18836","1078281","M","26","BLACK"
"18837","1078282","F","40","WHITE"
"18838","1078283","M","47","BLACK"
"18839","1078284","M","47","WHITE"
"18840","1078285","F","36","BLACK"
"18841","1078285","M","25","BLACK"
"18842","1078287","F","29","BLACK"
"18843","1078289","F","53","BLACK"
"18844","1078291","F","40","WHITE"
"18845","1078292","F","59","BLACK"
"18846","1078292","M","25","BLACK"
"18847","1078297","M","15","BLACK"
"18848","1078297","M","17","BLACK"
"18849","1078298","F","35","BLACK"
"18850","1078299","M","46","BLACK"
"18851","1078301","M","23","BLACK"
"18852","1078303","M","54","HISPANIC"
"18853","1078304","M","31","WHITE HISPANIC"
"18854","1078305","M","25","WHITE HISPANIC"
"18855","1078305","M","21","WHITE HISPANIC"
"18856","1078306","M","57","BLACK"
"18857","1078307","F","63","WHITE"
"18858","1078308","M","25","WHITE HISPANIC"
"18859","1078309","F","64","BLACK"
"18860","1078314","M","47","WHITE HISPANIC"
"18861","1078315","M","23","BLACK"
"18862","1078317","M","58","BLACK"
"18863","1078320","M","33","BLACK"
"18864","1078321","M","39","BLACK"
"18865","1078322","M","51","BLACK"
"18866","1078325","M","37","BLACK"
"18867","1078328","M","26","BLACK"
"18868","1078329","M","42","BLACK"
"18869","1078330","M","42","ASIAN/PACIFIC ISLANDER"
"18870","1078331","F","64","BLACK"
"18871","1078333","M","36","BLACK"
"18872","1078334","M","27","WHITE HISPANIC"
"18873","1078335","F","34","BLACK"
"18874","1078336","M",NA,"WHITE"
"18875","1078337","F","37","BLACK"
"18876","1078338","X",NA,"UNKNOWN"
"18877","1078339","M",NA,"BLACK"
"18878","1078340","M","50","BLACK"
"18879","1078341","F","32","UNKNOWN"
"18880","1078342","M","17","BLACK"
"18881","1078343","M",NA,"UNKNOWN"
"18882","1078344","M",NA,"UNKNOWN"
"18883","1078350","M","18","BLACK"
"18884","1078351","M","27","BLACK"
"18885","1078352","F","73","WHITE"
"18886","1078353","M",NA,"BLACK"
"18887","1078355","F","24","WHITE"
"18888","1078356","F","25","BLACK"
"18889","1078357","M","55","WHITE HISPANIC"
"18890","1078357","F","67","WHITE HISPANIC"
"18891","1078359","F","34","WHITE"
"18892","1078360","F",NA,"UNKNOWN"
"18893","1078361","M","52","WHITE HISPANIC"
"18894","1078363","M","33","WHITE HISPANIC"
"18895","1078364","M",NA,"WHITE"
"18896","1078365","M","28","BLACK"
"18897","1078366","F","59","UNKNOWN"
"18898","1078367","M",NA,"BLACK"
"18899","1078367","M","41","BLACK"
"18900","1078370","M","31","WHITE HISPANIC"
"18901","1078371","M",NA,"WHITE"
"18902","1078374","M","40","BLACK"
"18903","1078375","M","45","BLACK"
"18904","1078376","M","13","BLACK"
"18905","1078376","M","13","BLACK"
"18906","1078380","M",NA,"UNKNOWN"
"18907","1078383","M","57","UNKNOWN"
"18908","1078385","M",NA,"BLACK"
"18909","1078386","M","25","BLACK"
"18910","1078387","M","34","BLACK"
"18911","1078389","F","53","BLACK"
"18912","1078390","M","45","BLACK"
"18913","1078392","F","23","BLACK"
"18914","1078393","M","19","BLACK"
"18915","1078393","M","24","BLACK"
"18916","1078394","M","36","WHITE HISPANIC"
"18917","1078397","M","25","BLACK"
"18918","1078400","M","38","WHITE"
"18919","1078404","F",NA,"BLACK"
"18920","1078405","M","59","BLACK"
"18921","1078408","F","23","BLACK"
"18922","1078409","M","35","BLACK"
"18923","1078411","F","40","BLACK"
"18924","1078414","M","28","WHITE HISPANIC"
"18925","1078416","M","63","BLACK"
"18926","1078417","M","25","WHITE"
"18927","1078417","M","53","WHITE"
"18928","1078418","M","25","BLACK"
"18929","1078421","M","27","WHITE HISPANIC"
"18930","1078423","F","40","BLACK"
"18931","1078425","M","17","BLACK"
"18932","1078426","F","49","BLACK"
"18933","1078427","M","23","BLACK"
"18934","1078429","F","31","WHITE HISPANIC"
"18935","1078430","F",NA,"ASIAN/PACIFIC ISLANDER"
"18936","1078431","M","17","BLACK"
"18937","1078431","M","27","BLACK"
"18938","1078434","F",NA,"WHITE"
"18939","1078437","M","41","BLACK"
"18940","1078440","M",NA,"WHITE HISPANIC"
"18941","1078442","M",NA,"UNKNOWN"
"18942","1078443","M","53","BLACK"
"18943","1078445","M","45","BLACK"
"18944","1078446","M","38","BLACK"
"18945","1078447","M","43","BLACK"
"18946","1078449","M",NA,"WHITE"
"18947","1078451","M","38","WHITE"
"18948","1078453","M",NA,"WHITE"
"18949","1078453","M","30","WHITE"
"18950","1078457","M","33","BLACK HISPANIC"
"18951","1078458","M","60","BLACK"
"18952","1078458","F","55","BLACK"
"18953","1078459","M","24","BLACK"
"18954","1078459","M","36","BLACK"
"18955","1078460","M",NA,"WHITE"
"18956","1078462","M","28","WHITE HISPANIC"
"18957","1078466","M",NA,"UNKNOWN"
"18958","1078467","M","32","BLACK"
"18959","1078469","F","46","WHITE"
"18960","1078470","M",NA,"BLACK"
"18961","1078473","F","42","WHITE HISPANIC"
"18962","1078475","M","31","BLACK"
"18963","1078476","M",NA,"UNKNOWN"
"18964","1078477","M","74","BLACK"
"18965","1078478","M","22","BLACK"
"18966","1078479","F","57","WHITE"
"18967","1078480","M","51","WHITE"
"18968","1078481","F","24","BLACK"
"18969","1078482","F","31","WHITE"
"18970","1078483","F",NA,"UNKNOWN"
"18971","1078484","M","24","BLACK"
"18972","1078485","M","43","BLACK"
"18973","1078486","M","45","WHITE HISPANIC"
"18974","1078486","F","43","WHITE HISPANIC"
"18975","1078487","F",NA,"WHITE HISPANIC"
"18976","1078488","M","30","BLACK"
"18977","1078490","F","45","BLACK"
"18978","1078491","M","54","BLACK"
"18979","1078492","M","42","WHITE"
"18980","1078494","F","33","BLACK"
"18981","1078495","M","41","BLACK"
"18982","1078496","F","52","WHITE"
"18983","1078497","M","51","WHITE"
"18984","1078500","M","22","BLACK"
"18985","1078503","M","32","WHITE"
"18986","1078504","M","31","BLACK"
"18987","1078507","F","66","BLACK"
"18988","1078510","F",NA,"UNKNOWN"
"18989","1078511","M",NA,"BLACK"
"18990","1078516","F","36","BLACK"
"18991","1078517","M",NA,"BLACK"
"18992","1078518","F",NA,"WHITE"
"18993","1078520","M","23","BLACK"
"18994","1078523","M","36","BLACK"
"18995","1078526","M","18","BLACK"
"18996","1078528","F",NA,"BLACK"
"18997","1078529","F","36","WHITE HISPANIC"
"18998","1078531","F",NA,"UNKNOWN"
"18999","1078533","F","49","BLACK"
"19000","1078534","F","63","BLACK"
"19001","1078535","M",NA,"ASIAN/PACIFIC ISLANDER"
"19002","1078537","M",NA,"ASIAN/PACIFIC ISLANDER"
"19003","1078540","M","47","BLACK"
"19004","1078541","M","31","BLACK"
"19005","1078542","F","46","BLACK"
"19006","1078544","M",NA,"WHITE HISPANIC"
"19007","1078545","M","25","WHITE HISPANIC"
"19008","1078548","F","30","BLACK"
"19009","1078550","M","20","BLACK"
"19010","1078555","F","39","BLACK"
"19011","1078556","M","28","WHITE"
"19012","1078557","M",NA,"UNKNOWN"
"19013","1078559","F","45","BLACK"
"19014","1078560","M",NA,"UNKNOWN"
"19015","1078561","F",NA,"UNKNOWN"
"19016","1078563","M","25","ASIAN/PACIFIC ISLANDER"
"19017","1078564","M",NA,"UNKNOWN"
"19018","1078566","M","18","BLACK"
"19019","1078566","M","22","BLACK"
"19020","1078567","M",NA,"BLACK"
"19021","1078569","M",NA,"BLACK"
"19022","1078570","M","35","BLACK"
"19023","1078572","M",NA,"WHITE"
"19024","1078574","M","40","BLACK"
"19025","1078575","M","36","BLACK"
"19026","1078577","F","64","WHITE HISPANIC"
"19027","1078579","F","38","BLACK"
"19028","1078580","F","32","BLACK"
"19029","1078581","F","45","BLACK"
"19030","1078583","F",NA,"BLACK"
"19031","1078584","M","30","BLACK"
"19032","1078587","F","36","WHITE HISPANIC"
"19033","1078589","F","48","HISPANIC"
"19034","1078590","F",NA,"BLACK"
"19035","1078592","M","25","BLACK"
"19036","1078593","F",NA,"BLACK"
"19037","1078594","M","34","WHITE"
"19038","1078597","M","25","BLACK"
"19039","1078598","F","52","WHITE HISPANIC"
"19040","1078599","M","44","BLACK"
"19041","1078600","M","52","WHITE HISPANIC"
"19042","1078601","M","27","WHITE"
"19043","1078602","M","43","BLACK"
"19044","1078603","M","41","WHITE HISPANIC"
"19045","1078604","M","33","WHITE"
"19046","1078605","M",NA,"UNKNOWN"
"19047","1078605","M",NA,"WHITE"
"19048","1078609","F","28","BLACK"
"19049","1078611","F",NA,"WHITE HISPANIC"
"19050","1078619","M","32","BLACK"
"19051","1078620","M","44","BLACK"
"19052","1078623","M","34","WHITE HISPANIC"
"19053","1078627","M","24","WHITE"
"19054","1078630","M","25","BLACK"
"19055","1078631","M","38","WHITE HISPANIC"
"19056","1078634","M",NA,"UNKNOWN"
"19057","1078636","M","59","WHITE"
"19058","1078638","M","50","BLACK"
"19059","1078639","F","55","BLACK"
"19060","1078640","M","23","WHITE HISPANIC"
"19061","1078641","F","44","BLACK"
"19062","1078659","F","15","BLACK"
"19063","1078660","F","27","BLACK"
"19064","1078663","M","33","BLACK"
"19065","1078666","M","48","BLACK"
"19066","1078667","F","57","BLACK"
"19067","1078668","M",NA,"BLACK"
"19068","1078671","F",NA,"WHITE"
"19069","1078673","F","37","BLACK"
"19070","1078674","M","18","WHITE"
"19071","1078675","M","43","WHITE"
"19072","1078677","M","36","WHITE HISPANIC"
"19073","1078682","F","43","WHITE"
"19074","1078684","F","40","BLACK"
"19075","1078685","M","45","WHITE HISPANIC"
"19076","1078686","F","51","BLACK"
"19077","1078690","M","37","WHITE"
"19078","1078690","F","35","WHITE"
"19079","1078690","F","42","WHITE"
"19080","1078692","F",NA,"BLACK"
"19081","1078695","F","56","WHITE"
"19082","1078698","M","30","ASIAN/PACIFIC ISLANDER"
"19083","1078700","M","39","BLACK"
"19084","1078701","M","45","WHITE"
"19085","1078702","F","56","WHITE"
"19086","1078706","M","33","BLACK"
"19087","1078709","F","30","BLACK"
"19088","1078710","F","48","BLACK"
"19089","1078714","F","48","BLACK"
"19090","1078716","M","33","BLACK"
"19091","1078717","F","25","BLACK"
"19092","1078717","F","24","BLACK"
"19093","1078719","F","28","BLACK"
"19094","1078722","M","23","BLACK"
"19095","1078723","M","36","BLACK"
"19096","1078726","M",NA,"UNKNOWN"
"19097","1078727","M",NA,"UNKNOWN"
"19098","1078729","F","27","WHITE"
"19099","1078730","F","29","UNKNOWN"
"19100","1078732","M",NA,"UNKNOWN"
"19101","1078733","M","43","WHITE HISPANIC"
"19102","1078733","M","37","BLACK"
"19103","1078734","M",NA,"UNKNOWN"
"19104","1078738","F","45","BLACK"
"19105","1078741","F","31","WHITE"
"19106","1078743","M","20","BLACK"
"19107","1078744","F",NA,"BLACK"
"19108","1078746","F","43","BLACK"
"19109","1078747","M","47","WHITE HISPANIC"
"19110","1078748","F","52","BLACK"
"19111","1078749","M","54","BLACK"
"19112","1078751","M","42","BLACK"
"19113","1078755","M","22","BLACK"
"19114","1078757","M","44","UNKNOWN"
"19115","1078758","F","36","BLACK"
"19116","1078759","M","69","WHITE"
"19117","1078761","F","51","BLACK"
"19118","1078762","M","62","BLACK"
"19119","1078763","M","19","BLACK"
"19120","1078763","M","17","BLACK"
"19121","1078764","M","63","BLACK"
"19122","1078765","F","34","BLACK"
"19123","1078767","F",NA,"UNKNOWN"
"19124","1078768","M","74","BLACK"
"19125","1078771","M","26","WHITE"
"19126","1078771","M","35","WHITE"
"19127","1078773","M","57","BLACK"
"19128","1078776","M","42","WHITE HISPANIC"
"19129","1078779","F","27","BLACK"
"19130","1078779","F","27","BLACK"
"19131","1078780","M",NA,"WHITE"
"19132","1078783","M","42","BLACK"
"19133","1078784","M","42","BLACK"
"19134","1078786","F","33","WHITE HISPANIC"
"19135","1078787","M","28","BLACK"
"19136","1078788","F","40","BLACK"
"19137","1078790","M","38","BLACK"
"19138","1078791","F","40","BLACK"
"19139","1078792","M","55","BLACK"
"19140","1078794","F","40","WHITE"
"19141","1078797","F",NA,"BLACK"
"19142","1078799","M","25","WHITE"
"19143","1078800","M","53","BLACK"
"19144","1078802","F","38","BLACK"
"19145","1078803","F","43","WHITE"
"19146","1078804","F","23","BLACK"
"19147","1078804","F",NA,"BLACK"
"19148","1078814","F",NA,"BLACK"
"19149","1078816","M","28","BLACK"
"19150","1078817","F","34","BLACK"
"19151","1078822","M","29","BLACK"
"19152","1078823","M",NA,"UNKNOWN"
"19153","1078824","M",NA,"UNKNOWN"
"19154","1078825","F",NA,"UNKNOWN"
"19155","1078832","M","31","WHITE HISPANIC"
"19156","1078834","M","39","WHITE HISPANIC"
"19157","1078841","F","38","BLACK"
"19158","1078845","M","46","WHITE HISPANIC"
"19159","1078846","M","24","WHITE HISPANIC"
"19160","1078847","M","32","BLACK"
"19161","1078850","F","30","BLACK"
"19162","1078851","F","43","BLACK"
"19163","1078852","F","54","WHITE"
"19164","1078854","M","25","BLACK"
"19165","1078857","F","42","BLACK"
"19166","1078857","M","43","BLACK"
"19167","1078858","M",NA,"ASIAN/PACIFIC ISLANDER"
"19168","1078860","F","43","WHITE HISPANIC"
"19169","1078866","M","19","BLACK"
"19170","1078867","F","36","WHITE HISPANIC"
"19171","1078868","F","58","BLACK"
"19172","1078869","M","53","BLACK"
"19173","1078870","M","51","WHITE"
"19174","1078871","M","47","BLACK"
"19175","1078872","M","41","BLACK"
"19176","1078873","F","51","WHITE"
"19177","1078874","F","51","BLACK"
"19178","1078876","M",NA,"UNKNOWN"
"19179","1078878","F","36","UNKNOWN"
"19180","1078879","F","28","BLACK"
"19181","1078880","M","31","BLACK"
"19182","1078881","M","25","BLACK"
"19183","1078883","F","37","BLACK"
"19184","1078885","M",NA,"BLACK"
"19185","1078886","M","30","BLACK"
"19186","1078887","F",NA,"BLACK"
"19187","1078888","M",NA,"WHITE HISPANIC"
"19188","1078889","M","28","BLACK"
"19189","1078892","F","39","BLACK"
"19190","1078894","M","47","BLACK"
"19191","1078897","F","54","BLACK"
"19192","1078900","F","16","BLACK"
"19193","1078904","M","26","WHITE HISPANIC"
"19194","1078905","M","55","BLACK"
"19195","1078906","F","31","BLACK"
"19196","1078909","M","29","BLACK"
"19197","1078910","M","48","WHITE"
"19198","1078911","F","64","BLACK"
"19199","1078912","F","35","BLACK"
"19200","1078914","M","43","BLACK"
"19201","1078914","F","44","BLACK"
"19202","1078920","M","24","BLACK"
"19203","1078921","F","59","BLACK"
"19204","1078921","M","34","BLACK"
"19205","1078922","F","36","BLACK"
"19206","1078922","M","38","BLACK"
"19207","1078923","M","34","BLACK"
"19208","1078925","F","29","WHITE"
"19209","1078926","M",NA,"WHITE HISPANIC"
"19210","1078927","M",NA,"UNKNOWN"
"19211","1078928","M",NA,"UNKNOWN"
"19212","1078929","M",NA,"WHITE"
"19213","1078930","M",NA,"UNKNOWN"
"19214","1078932","M","25","ASIAN/PACIFIC ISLANDER"
"19215","1078936","M",NA,"UNKNOWN"
