crid,gender,age,race
1033613,M,52,BLACK
1033615,F,39,BLACK
1033616,M,53,BLACK
1033619,M,38,WHITE HISPANIC
1033621,M,64,BLACK
1033622,F,NA,UNKNOWN
1033625,F,57,WHITE
1033626,M,46,WHITE
1033628,F,37,WHITE
1033629,F,48,BLACK
1033630,M,37,BLACK
1033631,F,NA,WHITE
1033633,F,65,WHITE
1033635,M,32,BLACK
1033637,F,46,BLACK
1033638,M,37,BLACK
1033642,F,35,WHITE
1033643,F,58,BLACK
1033644,M,45,BLACK
1033645,M,30,BLACK
1033646,M,34,BLACK
1033647,M,43,WHITE HISPANIC
1033649,M,61,BLACK
1033650,M,30,WHITE HISPANIC
1033651,F,38,BLACK
1033652,F,34,BLACK
1033659,M,39,BLACK
1033661,M,60,BLACK
1033667,M,NA,UNKNOWN
1033668,F,NA,UNKNOWN
1033670,F,44,BLACK
1033673,M,25,BLACK
1033675,F,40,HISPANIC
1033676,M,53,BLACK
1033677,M,54,BLACK
1033679,M,51,BLACK
1033680,M,33,BLACK
1033681,M,28,BLACK
1033682,F,55,WHITE HISPANIC
1033685,F,56,BLACK
1033686,M,40,WHITE
1033688,M,45,BLACK
1033691,M,28,BLACK
1033692,M,67,BLACK
1033693,M,60,UNKNOWN
1033694,F,42,WHITE HISPANIC
1033695,M,43,WHITE
1033696,F,56,WHITE
1033698,F,62,WHITE
1033700,M,35,BLACK
1033701,F,37,BLACK
1033702,M,69,WHITE
1033703,M,30,BLACK
1033705,F,29,BLACK
1033706,M,51,BLACK
1033708,M,32,BLACK
1033712,F,NA,BLACK
1033713,M,54,WHITE
1033714,M,44,WHITE
1033716,M,59,BLACK
1033717,F,26,BLACK
1033718,M,50,BLACK
1033719,F,NA,WHITE
1033720,M,64,BLACK
1033720,F,63,BLACK
1033721,F,62,BLACK
1033722,F,NA,BLACK
1033724,M,46,BLACK
1033725,M,28,BLACK
1033727,M,41,WHITE
1033728,M,31,BLACK
1033730,M,50,BLACK
1033736,F,36,WHITE
1033744,M,58,WHITE
1033748,M,37,BLACK
1033749,M,57,BLACK
1033750,M,58,BLACK
1033751,F,43,BLACK
1033752,F,NA,BLACK
1033753,M,38,BLACK
1033754,M,66,BLACK
1033755,F,56,BLACK
1033756,F,36,BLACK
1033757,M,64,BLACK
1033759,M,NA,WHITE
1033759,M,48,WHITE
1033760,F,49,BLACK
1033764,F,45,WHITE HISPANIC
1033767,M,34,AMER IND/ALASKAN NATIVE
1033770,M,30,WHITE HISPANIC
1033772,F,38,BLACK
1033775,F,63,BLACK
1033777,F,41,BLACK
1033781,M,50,BLACK
1033782,M,41,BLACK
1033783,M,72,BLACK
1033787,M,28,BLACK
1033788,F,40,BLACK
1033790,F,47,BLACK
1033791,M,52,BLACK
1033794,M,45,WHITE
1033796,F,47,BLACK
1033797,F,32,BLACK
1033798,F,71,WHITE
1033799,M,38,BLACK
1033801,M,26,WHITE HISPANIC
1033803,M,32,BLACK
1033804,F,29,BLACK
1033808,F,27,BLACK
1033810,F,27,WHITE HISPANIC
1033812,F,65,BLACK
1033816,M,51,WHITE
1033821,F,45,WHITE HISPANIC
1033822,M,34,BLACK
1033823,M,39,BLACK
1033824,M,35,ASIAN/PACIFIC ISLANDER
1033826,M,42,WHITE
1033827,F,56,BLACK
1033828,M,43,BLACK
1033829,F,60,BLACK
1033831,F,38,BLACK
1033832,M,59,BLACK
1033834,F,52,BLACK
1033837,F,44,BLACK
1033840,F,54,WHITE
1033841,F,NA,BLACK
1033842,M,27,BLACK
1033843,M,26,BLACK
1033844,F,64,BLACK
1033845,F,61,WHITE
1033848,F,61,WHITE
1033850,F,45,WHITE HISPANIC
1033852,M,84,WHITE
1033853,F,36,BLACK
1033854,F,NA,WHITE
1033856,F,45,WHITE HISPANIC
1033858,M,39,BLACK
1033859,M,41,WHITE HISPANIC
1033862,F,53,BLACK
1033863,M,53,BLACK
1033866,M,64,BLACK
1033867,F,52,BLACK
1033868,M,55,BLACK
1033869,F,52,BLACK
1033870,F,61,BLACK
1033871,F,59,BLACK
1033873,M,38,BLACK
1033875,M,59,BLACK
1033876,F,60,BLACK
1033876,F,28,BLACK
1033878,F,46,AMER IND/ALASKAN NATIVE
1033880,M,39,BLACK
1033882,F,NA,WHITE HISPANIC
1033883,F,41,BLACK
1033885,M,32,BLACK
1033886,M,45,WHITE
1033888,M,44,BLACK
1033892,M,60,WHITE
1033893,F,65,BLACK
1033894,M,53,BLACK
1033895,M,58,WHITE
1033896,M,30,BLACK
1033897,M,32,BLACK
1033898,M,52,BLACK
1033899,F,31,BLACK
1033904,M,50,HISPANIC
1033905,F,45,BLACK
1033907,F,NA,BLACK
1033908,F,41,BLACK
1033909,F,NA,BLACK
1033910,M,32,UNKNOWN
1033916,M,34,BLACK
1033918,F,38,BLACK
1033921,M,52,WHITE
1033922,M,54,WHITE
1033924,M,74,WHITE HISPANIC
1033925,M,38,BLACK
1033927,F,61,WHITE
1033928,M,NA,UNKNOWN
1033929,F,35,BLACK
1033930,F,NA,WHITE
1033933,M,32,WHITE HISPANIC
1033934,F,36,BLACK
1033935,M,NA,WHITE
1033936,M,39,BLACK
1033937,F,54,BLACK
1033938,F,45,BLACK
1033940,F,29,BLACK
1033948,F,25,BLACK
1033951,M,36,WHITE
1033954,M,NA,UNKNOWN
1033957,M,52,BLACK
1033958,M,52,BLACK
1033959,F,63,WHITE
1033960,F,39,BLACK
1033962,M,NA,UNKNOWN
1033965,F,39,WHITE
1033968,M,59,WHITE
1033969,M,NA,BLACK
1033970,M,31,BLACK
1033971,M,53,WHITE
1033971,F,51,HISPANIC
1033972,F,37,BLACK
1033973,F,51,HISPANIC
1033974,F,42,WHITE
1033975,F,50,BLACK
1033979,F,58,BLACK
1033981,M,53,BLACK
1033985,M,NA,BLACK
1033987,M,50,BLACK
1033988,F,54,BLACK
1033989,F,32,BLACK
1033997,M,53,WHITE
1033998,M,37,BLACK
1033999,M,33,BLACK
1034003,M,NA,BLACK
1034007,F,48,BLACK
1034011,M,NA,UNKNOWN
1034011,M,60,WHITE
1034016,F,27,WHITE HISPANIC
1034017,M,51,WHITE
1034019,M,45,WHITE
1034021,F,47,BLACK
1034022,F,46,WHITE
1034024,M,43,BLACK
1034026,F,NA,BLACK
1034029,M,44,WHITE HISPANIC
1034030,M,46,BLACK
1034033,M,NA,BLACK
1034035,M,66,WHITE HISPANIC
1034036,M,38,BLACK
1034038,M,NA,BLACK
1034039,F,46,BLACK
1034040,M,65,WHITE HISPANIC
1034042,M,56,WHITE
1034043,F,NA,UNKNOWN
1034043,M,NA,BLACK
1034044,M,34,BLACK
1034045,M,46,HISPANIC
1034051,F,40,WHITE HISPANIC
1034052,F,37,BLACK
1034054,F,68,BLACK
1034055,M,30,BLACK
1034060,M,40,BLACK
1034061,M,31,BLACK
1034063,F,47,BLACK
1034065,M,58,WHITE
1034066,M,47,WHITE HISPANIC
1034067,F,53,HISPANIC
1034068,M,32,WHITE HISPANIC
1034070,F,28,BLACK
1034071,F,43,BLACK
1034072,F,28,BLACK
1034074,M,48,WHITE
1034077,F,58,WHITE HISPANIC
1034078,M,34,BLACK
1034080,M,54,WHITE HISPANIC
1034082,F,50,BLACK
1034084,M,36,BLACK
1034085,F,37,WHITE HISPANIC
1034086,F,54,BLACK
1034087,M,NA,WHITE
1034089,M,37,BLACK
1034090,M,54,BLACK
1034091,F,34,BLACK
1034096,M,58,BLACK
1034101,M,37,BLACK
1034106,F,NA,UNKNOWN
1034108,F,56,WHITE
1034109,F,44,HISPANIC
1034111,M,37,BLACK
1034112,M,36,BLACK
1034113,F,39,BLACK
1034117,F,28,BLACK
1034118,M,56,WHITE
1034118,M,38,WHITE HISPANIC
1034119,F,28,BLACK
1034121,F,46,BLACK
1034124,F,NA,WHITE
1034124,F,NA,BLACK
1034125,F,49,BLACK
1034126,F,49,BLACK
1034127,M,NA,UNKNOWN
1034134,F,51,WHITE
1034135,F,26,BLACK
1034144,M,39,BLACK
1034148,F,29,WHITE HISPANIC
1034152,M,55,BLACK
1034155,F,67,BLACK
1034160,F,63,BLACK
1034161,F,40,BLACK
1034162,M,50,BLACK
1034163,M,NA,UNKNOWN
1034164,M,NA,UNKNOWN
1034166,M,NA,UNKNOWN
1034167,M,47,WHITE
1034169,M,61,BLACK
1034177,M,34,BLACK
1034179,M,60,WHITE
1034180,F,NA,UNKNOWN
1034181,F,39,BLACK
1034185,F,44,BLACK
1034188,M,33,WHITE
1034189,M,33,WHITE
1034191,M,35,BLACK
1034194,M,51,BLACK
1034195,M,31,WHITE HISPANIC
1034197,M,60,BLACK
1034198,M,59,BLACK
1034203,M,73,BLACK
1034204,M,NA,UNKNOWN
1034205,M,NA,UNKNOWN
1034206,M,52,BLACK
1034212,F,34,BLACK
1034213,F,39,BLACK
1034217,F,47,BLACK
1034218,M,35,BLACK
1034219,F,42,BLACK
1034223,F,45,WHITE
1034230,F,65,BLACK
1034231,F,56,BLACK
1034232,F,49,BLACK
1034232,M,52,BLACK
1034233,F,49,BLACK
1034234,M,52,BLACK
1034235,F,51,BLACK
1034236,F,60,BLACK
1034240,F,54,BLACK
1034241,F,48,BLACK
1034244,M,34,WHITE
1034246,M,58,BLACK
1034248,M,54,BLACK
1034248,F,44,HISPANIC
1034252,M,56,WHITE
1034256,M,47,BLACK
1034257,F,26,BLACK
1034260,M,25,BLACK
1034261,F,44,BLACK
1034262,M,50,BLACK
1034263,M,50,WHITE
1034264,M,57,BLACK
1034265,F,68,BLACK
1034267,F,50,WHITE
1034268,F,44,WHITE
1034271,F,58,WHITE
1034273,M,31,BLACK
1034274,F,36,BLACK
1034275,F,89,WHITE
1034276,F,28,WHITE HISPANIC
1034278,M,61,BLACK
1034280,M,35,BLACK
1034283,F,NA,BLACK
1034287,M,46,WHITE
1034290,M,41,WHITE
1034292,M,NA,BLACK
1034293,M,NA,BLACK
1034293,F,NA,BLACK
1034294,M,35,BLACK
1034295,M,46,WHITE
1034296,M,66,WHITE
1034298,F,52,WHITE
1034300,M,30,BLACK
1034301,M,67,WHITE
1034304,M,NA,BLACK
1034304,F,NA,BLACK
1034305,F,35,BLACK
1034306,M,57,WHITE
1034309,M,57,HISPANIC
1034310,M,42,BLACK
1034314,M,33,BLACK
1034317,M,55,BLACK
1034319,M,49,WHITE HISPANIC
1034320,F,37,BLACK
1034321,M,60,WHITE
1034322,M,57,BLACK
1034323,M,34,BLACK
1034324,F,61,UNKNOWN
1034325,F,55,BLACK
1034326,M,60,BLACK
1034328,M,55,WHITE
1034330,F,43,WHITE HISPANIC
1034333,M,58,BLACK
1034335,F,54,WHITE
1034339,F,35,WHITE HISPANIC
1034340,F,44,BLACK
1034351,M,46,WHITE HISPANIC
1034352,M,58,WHITE
1034355,M,61,BLACK
1034356,M,60,WHITE
1034358,F,45,BLACK
1034360,M,38,BLACK
1034361,M,NA,BLACK
1034362,F,36,BLACK
1034366,M,39,WHITE HISPANIC
1034367,F,32,WHITE HISPANIC
1034368,M,32,WHITE HISPANIC
1034369,F,42,BLACK
1034370,F,40,WHITE HISPANIC
1034371,M,26,BLACK
1034372,F,25,BLACK
1034375,M,35,BLACK
1034376,M,54,BLACK
1034376,F,35,BLACK
1034377,M,28,BLACK
1034379,M,26,BLACK
1034385,F,36,BLACK
1034386,F,32,BLACK
1034388,F,NA,BLACK
1034389,F,26,WHITE HISPANIC
1034390,M,38,WHITE HISPANIC
1034392,F,44,HISPANIC
1034394,M,70,BLACK
1034395,F,70,BLACK
1034396,M,57,BLACK
1034397,M,49,BLACK HISPANIC
1034399,M,46,WHITE HISPANIC
1034401,F,45,BLACK
1034403,M,31,BLACK
1034407,M,NA,BLACK
1034408,F,47,BLACK
1034411,F,28,WHITE HISPANIC
1034414,M,55,WHITE
1034415,M,57,WHITE
1034418,F,45,BLACK
1034420,M,33,BLACK
1034421,F,55,WHITE
1034422,M,41,WHITE
1034423,F,59,BLACK
1034424,F,52,WHITE
1034425,M,39,BLACK
1034426,M,79,BLACK
1034427,M,55,BLACK
1034428,F,61,BLACK
1034429,M,51,BLACK
1034430,F,45,BLACK
1034431,F,NA,BLACK
1034432,F,33,WHITE HISPANIC
1034433,F,NA,UNKNOWN
1034434,X,NA,UNKNOWN
1034435,M,39,BLACK
1034436,F,44,BLACK
1034438,M,NA,WHITE
1034441,M,NA,BLACK
1034442,M,55,WHITE
1034443,M,NA,WHITE
1034451,F,59,WHITE HISPANIC
1034452,M,43,WHITE
1034453,F,29,BLACK
1034454,M,43,BLACK
1034455,M,43,BLACK
1034459,F,34,BLACK
1034460,F,58,BLACK
1034462,M,37,BLACK
1034464,M,NA,UNKNOWN
1034465,M,35,WHITE
1034466,F,NA,UNKNOWN
1034468,M,NA,ASIAN/PACIFIC ISLANDER
1034471,F,NA,BLACK
1034472,M,32,BLACK
1034473,M,32,BLACK
1034474,F,27,BLACK
1034479,F,54,BLACK
1034481,F,32,BLACK
1034482,M,46,BLACK
1034485,F,31,BLACK
1034489,F,NA,BLACK
1034490,F,48,BLACK
1034490,F,49,BLACK
1034491,M,48,WHITE
1034492,M,54,HISPANIC
1034495,F,56,BLACK
1034496,M,33,BLACK
1034498,F,60,BLACK
1034500,F,58,BLACK
1034501,F,61,BLACK
1034502,M,36,BLACK
1034503,M,47,BLACK
1034505,F,48,BLACK
1034509,M,NA,WHITE
1034511,M,NA,UNKNOWN
1034512,F,NA,WHITE
1034513,M,NA,UNKNOWN
1034519,F,42,BLACK
1034520,F,59,BLACK
1034521,M,39,BLACK
1034524,F,66,BLACK
1034526,F,42,BLACK
1034527,F,NA,BLACK
1034528,M,58,BLACK
1034529,M,47,BLACK
1034533,M,NA,BLACK
1034535,M,32,BLACK
1034538,F,35,BLACK
1034539,F,33,BLACK
1034540,M,33,WHITE
1034542,F,48,BLACK
1034543,F,36,BLACK
1034545,M,50,BLACK
1034546,M,NA,UNKNOWN
1034546,M,NA,UNKNOWN
1034547,M,54,BLACK
1034548,M,54,WHITE
1034549,F,NA,BLACK
1034550,M,45,WHITE
1034551,M,30,BLACK
1034552,M,45,BLACK
1034554,F,72,BLACK
1034555,F,42,BLACK
1034556,F,49,WHITE
1034557,F,52,WHITE HISPANIC
1034558,M,39,BLACK
1034559,F,43,BLACK
1034560,M,33,WHITE
1034561,M,49,BLACK
1034562,M,28,BLACK
1034564,M,62,WHITE
1034565,F,NA,BLACK
1034567,M,36,WHITE HISPANIC
1034568,F,43,WHITE
1034570,M,51,BLACK
1034572,F,44,WHITE
1034573,F,41,BLACK
1034575,F,40,WHITE
1034576,M,NA,WHITE
1034578,M,49,WHITE
1034580,F,NA,ASIAN/PACIFIC ISLANDER
1034589,M,55,WHITE
1034594,M,36,BLACK
1034595,F,57,BLACK
1034604,M,43,ASIAN/PACIFIC ISLANDER
1034605,F,33,WHITE
1034606,F,41,BLACK
1034609,F,30,BLACK
1034610,F,27,BLACK
1034611,F,NA,BLACK
1034614,F,56,WHITE
1034617,M,32,BLACK
1034621,F,34,WHITE
1034624,F,29,WHITE HISPANIC
1034627,M,34,WHITE
1034628,M,53,WHITE
1034630,F,NA,BLACK
1034631,M,65,WHITE
1034634,M,NA,UNKNOWN
1034636,M,NA,WHITE
1034639,M,36,BLACK
1034641,M,56,WHITE
1034642,M,55,BLACK
1034643,F,33,WHITE HISPANIC
1034647,F,NA,UNKNOWN
1034653,M,27,BLACK
1034654,M,61,BLACK
1034657,F,NA,BLACK
1034659,M,42,BLACK
1034660,F,NA,WHITE
1034665,F,59,BLACK
1034667,M,35,BLACK
1034668,M,41,BLACK
1034670,F,50,BLACK
1034673,M,46,WHITE
1034674,F,62,WHITE
1034675,M,NA,BLACK
1034676,F,27,BLACK
1034678,F,61,BLACK
1034679,F,53,BLACK
1034682,M,63,WHITE
1034683,F,45,BLACK
1034685,M,32,BLACK
1034690,F,34,BLACK
1034691,M,32,BLACK
1034702,M,28,BLACK
1034708,M,33,BLACK
1034709,F,57,WHITE
1034713,F,33,BLACK
1034714,M,37,WHITE HISPANIC
1034716,M,44,WHITE
1034720,M,26,WHITE HISPANIC
1034723,M,42,WHITE HISPANIC
1034724,F,-7162,BLACK
1034725,F,NA,BLACK
1034730,F,50,BLACK
1034733,F,40,WHITE HISPANIC
1034736,M,61,BLACK
1034738,M,45,WHITE
1034740,M,32,BLACK
1034741,F,36,BLACK
1034742,M,50,BLACK
1034743,M,43,BLACK
1034745,M,34,WHITE HISPANIC
1034746,F,36,BLACK
1034748,M,40,WHITE
1034749,M,34,BLACK
1034750,M,50,BLACK
1034751,M,32,BLACK
1034752,F,44,WHITE HISPANIC
1034753,F,46,BLACK
1034754,F,37,BLACK
1034755,M,48,BLACK
1034756,F,NA,UNKNOWN
1034757,M,67,BLACK
1034761,F,47,WHITE HISPANIC
1034765,M,29,BLACK
1034766,M,35,BLACK
1034767,F,43,BLACK
1034768,F,57,BLACK
1034769,M,37,BLACK
1034770,F,41,BLACK
1034772,F,41,BLACK
1034773,F,30,WHITE
1034774,M,31,WHITE HISPANIC
1034775,F,50,BLACK
1034776,M,32,WHITE
1034779,F,40,BLACK
1034780,M,51,BLACK
1034783,F,40,BLACK
1034784,M,43,BLACK
1034786,M,36,WHITE
1034792,F,47,BLACK
1034793,F,40,BLACK
1034796,M,68,BLACK
1034798,F,50,WHITE HISPANIC
1034799,F,44,BLACK
1034800,F,54,BLACK
1034801,F,31,BLACK
1034802,M,35,BLACK
1034805,M,31,WHITE
1034807,M,41,BLACK
1034808,M,45,BLACK
1034809,F,44,BLACK
1034815,F,42,BLACK
1034816,M,35,BLACK
1034817,M,48,BLACK
1034819,M,54,WHITE
1034820,F,NA,BLACK
1034823,M,61,WHITE
1034824,M,43,BLACK
1034826,F,28,BLACK
1034827,M,29,WHITE
1034828,F,NA,WHITE HISPANIC
1034830,M,40,BLACK
1034834,F,32,BLACK
1034835,M,57,BLACK
1034836,M,26,BLACK
1034838,M,39,WHITE
1034839,M,32,BLACK
1034840,F,NA,UNKNOWN
1034841,M,40,BLACK
1034842,F,50,BLACK
1034844,M,38,BLACK
1034846,F,32,BLACK
1034847,F,48,BLACK
1034849,M,NA,BLACK
1034850,F,NA,BLACK
1034852,F,44,WHITE
1034853,M,60,WHITE
1034855,M,46,BLACK
1034856,M,49,BLACK
1034862,F,57,BLACK
1034864,M,46,HISPANIC
1034865,F,51,HISPANIC
1034866,M,60,BLACK
1034867,F,48,BLACK
1034868,F,29,BLACK
1034869,M,50,BLACK
1034870,M,63,BLACK
1034872,F,31,BLACK
1034873,M,25,WHITE HISPANIC
1034875,F,26,BLACK
1034875,F,32,BLACK
1034876,F,68,WHITE
1034877,F,33,WHITE
1034879,F,49,BLACK
1034883,F,47,BLACK
1034886,F,30,BLACK
1034891,F,40,BLACK
1034892,F,58,BLACK
1034893,F,44,WHITE
1034897,F,28,BLACK
1034899,M,55,WHITE HISPANIC
1034900,M,28,BLACK
1034901,F,38,BLACK
1034902,F,42,BLACK
1034904,M,34,WHITE HISPANIC
1034907,M,34,WHITE HISPANIC
1034908,M,61,BLACK
1034914,M,45,WHITE
1034916,F,80,WHITE
1034917,M,56,HISPANIC
1034918,M,56,HISPANIC
1034919,M,46,BLACK
1034921,M,57,HISPANIC
1034923,M,28,BLACK
1034924,M,38,BLACK
1034930,M,26,WHITE
1034933,M,48,BLACK
1034935,M,54,BLACK
1034939,F,50,BLACK
1034960,M,45,WHITE
1034961,M,46,UNKNOWN
1034965,M,34,WHITE HISPANIC
1034966,M,51,WHITE
1034967,F,55,WHITE
1034968,F,41,BLACK
1034969,M,54,WHITE
1034969,F,51,WHITE
1034970,M,54,WHITE
1034972,M,42,WHITE
1034973,M,46,WHITE
1034976,M,46,WHITE
1034978,F,38,BLACK
1034980,F,36,BLACK
1034981,F,65,WHITE
1034982,F,46,WHITE
1034983,F,47,BLACK
1034986,M,35,BLACK
1034988,F,NA,WHITE
1034994,F,51,BLACK
1034995,F,54,BLACK
1034996,F,40,BLACK
1035001,F,NA,UNKNOWN
1035003,M,44,BLACK
1035004,F,51,BLACK
1035007,F,49,BLACK
1035009,F,53,BLACK
1035011,M,35,BLACK
1035012,M,43,BLACK
1035025,M,53,WHITE
1035026,F,44,BLACK
1035027,M,50,WHITE
1035031,F,39,BLACK
1035032,M,49,BLACK
1035034,M,48,WHITE
1035035,F,68,WHITE
1035036,M,25,BLACK
1035039,M,36,BLACK
1035040,F,35,BLACK
1035041,F,35,BLACK
1035044,M,51,BLACK
1035045,M,36,HISPANIC
1035046,X,NA,UNKNOWN
1035048,M,40,WHITE HISPANIC
1035049,M,52,BLACK
1035050,M,58,WHITE
1035051,M,53,WHITE HISPANIC
1035053,M,55,BLACK
1035058,F,53,BLACK
1035059,M,39,BLACK
1035060,F,29,WHITE HISPANIC
1035064,M,38,BLACK
1035065,M,36,BLACK
1035066,M,53,WHITE
1035070,M,40,BLACK
1035071,M,36,BLACK
1035072,M,36,BLACK
1035075,F,46,BLACK
1035076,M,50,BLACK
1035078,F,62,WHITE
1035083,M,30,BLACK
1035085,M,60,BLACK
1035086,F,36,BLACK
1035087,F,37,BLACK
1035088,F,25,BLACK
1035090,F,44,BLACK
1035091,F,36,BLACK
1035092,F,32,BLACK
1035093,M,53,WHITE
1035096,F,40,BLACK
1035097,M,42,BLACK
1035098,M,NA,BLACK
1035099,F,58,BLACK
1035100,F,27,BLACK
1035101,M,44,WHITE
1035102,M,50,WHITE
1035103,M,32,BLACK
1035104,F,49,BLACK
1035105,M,39,WHITE HISPANIC
1035106,F,49,WHITE
1035107,F,28,BLACK
1035108,M,40,BLACK
1035111,M,50,WHITE HISPANIC
1035113,M,NA,WHITE HISPANIC
1035115,F,62,WHITE
1035117,M,35,BLACK
1035118,F,33,WHITE
1035122,M,51,WHITE
1035123,M,33,WHITE HISPANIC
1035124,F,61,BLACK
1035126,M,56,BLACK
1035128,F,28,WHITE HISPANIC
1035130,F,60,WHITE HISPANIC
1035131,M,30,BLACK
1035133,M,27,WHITE HISPANIC
1035135,M,67,ASIAN/PACIFIC ISLANDER
1035139,M,26,WHITE HISPANIC
1035154,M,54,WHITE
1035155,F,28,BLACK
1035156,M,47,WHITE
1035157,M,47,BLACK
1035159,F,35,BLACK
1035160,M,27,BLACK
1035163,M,56,BLACK
1035164,M,56,BLACK
1035165,M,48,WHITE
1035167,F,34,BLACK
1035170,M,NA,BLACK
1035172,M,35,WHITE HISPANIC
1035175,M,33,WHITE
1035177,M,73,WHITE HISPANIC
1035178,M,NA,WHITE
1035179,M,27,WHITE HISPANIC
1035180,M,41,WHITE HISPANIC
1035182,M,36,BLACK
1035183,M,71,WHITE
1035184,M,43,WHITE HISPANIC
1035185,M,41,BLACK
1035186,F,29,BLACK
1035187,M,NA,UNKNOWN
1035188,M,NA,UNKNOWN
1035189,F,60,BLACK
1035190,M,76,WHITE HISPANIC
1035191,F,55,WHITE HISPANIC
1035192,F,49,BLACK
1035207,M,68,WHITE
1035210,M,55,WHITE
1035211,F,34,BLACK
1035213,F,47,BLACK
1035215,M,48,BLACK
1035222,F,41,BLACK
1035224,F,50,WHITE
1035225,F,28,BLACK
1035228,F,68,BLACK
1035231,F,41,BLACK
1035232,M,29,BLACK
1035233,M,29,BLACK
1035234,F,NA,BLACK
1035235,F,55,BLACK
1035237,M,53,BLACK
1035239,F,42,HISPANIC
1035240,M,31,WHITE HISPANIC
1035242,F,56,BLACK
1035245,M,51,WHITE
1035247,F,42,BLACK
1035248,M,47,BLACK
1035252,M,28,BLACK
1035253,M,62,BLACK
1035253,M,58,HISPANIC
1035261,M,56,WHITE
1035266,M,44,BLACK
1035268,F,34,BLACK
1035269,M,35,BLACK
1035272,M,48,BLACK
1035274,F,35,WHITE HISPANIC
1035275,F,NA,BLACK
1035276,M,44,WHITE
1035277,M,30,WHITE HISPANIC
1035278,M,41,BLACK
1035279,F,25,BLACK
1035280,M,43,WHITE
1035281,F,50,BLACK
1035288,M,57,WHITE
1035291,M,54,WHITE
1035292,F,55,BLACK
1035293,M,NA,BLACK
1035294,F,41,BLACK
1035295,M,38,BLACK
1035297,F,NA,WHITE HISPANIC
1035299,F,66,BLACK
1035299,F,NA,BLACK
1035300,F,28,WHITE
1035301,M,68,WHITE
1035303,M,31,BLACK
1035304,M,47,BLACK
1035305,F,38,BLACK
1035307,F,38,BLACK
1035308,M,35,WHITE
1035311,M,40,WHITE
1035312,M,24,BLACK
1035314,M,82,BLACK
1035316,M,58,BLACK
1035317,F,29,WHITE HISPANIC
1035318,F,NA,WHITE
1035323,F,57,BLACK
1035324,M,46,WHITE
1035325,M,NA,BLACK
1035326,M,40,BLACK
1035331,M,61,WHITE HISPANIC
1035336,M,60,WHITE
1035338,F,47,BLACK
1035339,M,36,BLACK
1035341,M,46,WHITE
1035342,M,58,BLACK
1035345,M,45,BLACK
1035350,M,45,BLACK
1035352,M,39,BLACK
1035353,F,53,BLACK
1035354,M,32,BLACK
1035357,M,32,BLACK
1035358,M,62,BLACK
1035359,F,53,BLACK
1035368,F,48,BLACK
1035379,M,45,BLACK
1035379,M,46,BLACK
1035383,M,25,BLACK
1035385,M,NA,UNKNOWN
1035386,F,53,WHITE
1035388,M,26,WHITE
1035390,M,54,BLACK
1035391,M,50,HISPANIC
1035392,F,47,BLACK
1035392,M,35,BLACK
1035394,F,61,WHITE
1035395,M,45,WHITE
1035396,F,37,BLACK
1035397,M,45,WHITE
1035398,M,45,WHITE
1035399,M,45,WHITE
1035400,F,52,UNKNOWN
1035408,M,NA,UNKNOWN
1035410,F,35,BLACK
1035411,M,53,BLACK
1035412,M,55,WHITE
1035413,M,45,WHITE
1035414,M,52,BLACK
1035415,M,31,WHITE HISPANIC
1035421,M,46,BLACK
1035423,F,26,BLACK
1035424,F,53,WHITE
1035425,F,30,BLACK
1035430,M,58,HISPANIC
1035437,F,30,BLACK
1035441,M,31,WHITE HISPANIC
1035444,M,35,BLACK
1035445,F,59,BLACK
1035446,F,30,BLACK
1035449,F,51,BLACK
1035451,F,52,BLACK
1035452,M,63,BLACK
1035453,M,33,BLACK
1035454,M,45,BLACK
1035456,M,39,WHITE
1035470,M,45,BLACK
1035472,F,NA,BLACK
1035474,M,NA,WHITE HISPANIC
1035477,M,56,WHITE
1035479,M,30,BLACK
1035480,F,25,BLACK
1035482,F,57,BLACK
1035483,F,33,BLACK
1035485,M,48,WHITE
1035486,M,31,BLACK
1035486,M,35,BLACK
1035487,M,39,BLACK
1035488,M,46,WHITE
1035490,M,61,BLACK
1035491,M,59,WHITE
1035492,F,51,BLACK
1035497,F,42,WHITE
1035498,F,52,WHITE
1035499,F,NA,BLACK
1035500,M,37,WHITE
1035501,F,34,BLACK
1035502,M,52,WHITE
1035503,F,-899,BLACK
1035507,F,39,BLACK
1035509,M,48,BLACK
1035513,F,58,BLACK
1035514,F,45,BLACK
1035516,F,29,BLACK
1035520,F,44,BLACK
1035522,M,NA,BLACK
1035522,M,38,BLACK
1035525,M,25,UNKNOWN
1035527,M,30,WHITE
1035531,M,36,WHITE HISPANIC
1035532,M,53,BLACK
1035534,M,64,BLACK
1035547,M,64,BLACK
1035553,F,49,BLACK
1035554,M,53,BLACK
1035556,F,34,BLACK
1035557,F,44,BLACK
1035558,M,46,BLACK
1035559,F,28,WHITE HISPANIC
1035560,F,32,BLACK
1035561,M,50,BLACK
1035563,F,43,WHITE
1035565,F,51,BLACK
1035568,M,37,BLACK
1035574,M,25,BLACK
1035579,F,63,BLACK
1035583,M,53,BLACK
1035584,F,35,BLACK
1035585,M,NA,BLACK
1035586,F,55,BLACK
1035587,F,63,ASIAN/PACIFIC ISLANDER
1035599,F,41,BLACK
1035601,M,64,HISPANIC
1035603,M,36,BLACK
1035605,M,NA,WHITE
1035606,F,53,WHITE HISPANIC
1035607,M,30,WHITE HISPANIC
1035609,M,30,BLACK
