,CRID,Gender,Age,Race
15569,1079268,FEMALE,73.83835616438354,BLACK
15570,1079269,MALE,18.947945205479453,BLACK
15571,1079270,MALE,51.419178082191785,HISPANIC
15572,1079271,MALE,29.482191780821925,BLACK
15573,1079273,MALE,43.153424657534245,BLACK
15574,1079273,MALE,36.915068493150685,BLACK
15575,1079278,FEMALE,74.01369863013699,BLACK
15576,1079281,MALE,42.29041095890411,BLACK
15577,1079284,MALE,55.65753424657535,HISPANIC
15578,1079288,MALE,57.58630136986302,BLACK
15579,1079291,MALE,29.372602739726034,BLACK
15580,1079292,FEMALE,46.24383561643835,BLACK
15581,1079293,MALE,31.698630136986303,BLACK
15582,1079300,MALE,55.67123287671233,BLACK
15583,1079300,MALE,32.320547945205476,BLACK
15584,1079301,MALE,35.59178082191781,BLACK
15585,1079306,MALE,38.13150684931506,WHITE
15586,1079308,FEMALE,55.35342465753425,BLACK
15587,1079309,MALE,43.73150684931507,BLACK
15588,1079311,MALE,56.63561643835617,BLACK
15589,1079315,FEMALE,30.06849315068493,BLACK
15590,1079316,FEMALE,53.471232876712335,BLACK
15591,1079318,FEMALE,67.55616438356165,BLACK
15592,1079320,MALE,21.268493150684925,BLACK
15593,1079325,FEMALE,25.83287671232877,BLACK
15594,1079327,MALE,27.550684931506854,WHITE
15595,1079328,FEMALE,46.36438356164385,BLACK
15596,1079330,MALE,59.58630136986302,HISPANIC
15597,1079331,FEMALE,54.85753424657535,WHITE
15598,1079343,MALE,44.78356164383562,UNKNOWN
15599,1079349,MALE,57.37260273972603,WHITE
15600,1079352,MALE,34.65205479452055,BLACK
15601,1079357,MALE,27.224657534246568,BLACK
15602,1079359,MALE,28.369863013698634,WHITE
15603,1079360,MALE,29.482191780821925,BLACK
15604,1079361,MALE,19.334246575342465,BLACK
15605,1079362,MALE,29.482191780821925,BLACK
15606,1079368,MALE,28.043835616438354,BLACK
15607,1079373,FEMALE,40.88767123287671,BLACK
15608,1079376,FEMALE,18.479452054794518,BLACK
15609,1079378,MALE,29.279452054794522,HISPANIC
15610,1079381,MALE,21.238356164383568,UNKNOWN
15611,1079384,MALE,40.79726027397261,WHITE
15612,1079389,MALE,20.167123287671235,BLACK
15613,1079390,MALE,22.74794520547945,BLACK
15614,1079390,MALE,27.71506849315068,BLACK
15615,1079390,FEMALE,49.153424657534245,BLACK
15616,1079390,FEMALE,23.35068493150685,BLACK
15617,1079390,FEMALE,25.397260273972602,BLACK
15618,1079390,MALE,24.323287671232876,BLACK
15619,1079396,MALE,32.805479452054804,BLACK
15620,1079397,FEMALE,65.43561643835615,BLACK
15621,1079402,MALE,32.753424657534254,BLACK
15622,1079406,MALE,53.29041095890411,BLACK
15623,1079408,MALE,35.27671232876712,BLACK
15624,1079409,MALE,15.421917808219176,WHITE
15625,1079411,MALE,38.06027397260274,BLACK
15626,1079414,MALE,30.189041095890413,BLACK
15627,1079415,MALE,33.01917808219178,BLACK
15628,1079416,FEMALE,42.64109589041096,BLACK
15629,1079417,FEMALE,25.975342465753428,BLACK
15630,1079418,MALE,38.17260273972602,BLACK
15631,1079421,MALE,69.79726027397261,BLACK
15632,1079425,MALE,30.117808219178084,BLACK
15633,1079427,MALE,38.246575342465746,BLACK
15634,1079429,MALE,70.61917808219178,HISPANIC
15635,1079444,FEMALE,45.59178082191781,BLACK
15636,1079446,MALE,9.347945205479453,WHITE
15637,1079447,MALE,42.52876712328767,BLACK
15638,1079448,FEMALE,26.912328767123284,UNKNOWN
15639,1079449,MALE,38.07945205479452,HISPANIC
15640,1079453,MALE,32.56986301369863,WHITE
15641,1079454,FEMALE,41.041095890410965,BLACK
15642,1079456,FEMALE,19.994520547945207,BLACK
15643,1079463,MALE,60.11780821917807,BLACK
15644,1079464,MALE,55.13972602739727,UNKNOWN
15645,1079465,FEMALE,56.26575342465753,HISPANIC
15646,1079467,FEMALE,17.5013698630137,WHITE
15647,1079470,FEMALE,52.51780821917808,HISPANIC
15648,1079471,FEMALE,47.11780821917807,BLACK
15649,1079473,MALE,25.34794520547945,BLACK
15650,1079474,MALE,48.86027397260274,WHITE
15651,1079479,FEMALE,34.35342465753425,BLACK
15652,1079481,MALE,26.095890410958905,BLACK
15653,1079485,FEMALE,51.65205479452055,WHITE
15654,1079488,FEMALE,25.156164383561645,BLACK
15655,1079491,MALE,45.31506849315068,BLACK
15656,1079492,MALE,67.24657534246576,BLACK
15657,1079494,MALE,22.83013698630137,BLACK
15658,1079497,MALE,48.487671232876714,WHITE
15659,1079498,FEMALE,35.010958904109586,HISPANIC
15660,1079499,MALE,35.81095890410959,BLACK
15661,1079500,MALE,35.671232876712324,HISPANIC
15662,1079501,MALE,58.53698630136986,BLACK
15663,1079504,FEMALE,38.78630136986301,WHITE
15664,1079506,FEMALE,47.96438356164385,UNKNOWN
15665,1079507,FEMALE,31.3945205479452,WHITE
15666,1079510,FEMALE,31.93972602739726,BLACK
15667,1079511,MALE,57.45205479452054,WHITE
15668,1079512,FEMALE,39.947945205479456,BLACK
15669,1079513,MALE,21.28493150684932,BLACK
15670,1079514,FEMALE,26.194520547945203,BLACK
15671,1079514,MALE,26.46027397260274,BLACK
15672,1079514,MALE,26.734246575342468,BLACK
15673,1079515,FEMALE,74.31780821917808,HISPANIC
15674,1079517,FEMALE,57.273972602739725,WHITE
15675,1079518,MALE,63.7013698630137,BLACK
15676,1079519,MALE,56.31506849315068,BLACK
15677,1079527,FEMALE,28.78082191780823,BLACK
15678,1079530,MALE,29.095890410958905,HISPANIC
15679,1079536,FEMALE,22.290410958904108,BLACK
15680,1079537,MALE,27.04109589041096,BLACK
15681,1079538,MALE,35.27671232876712,BLACK
