Complaint_Number,Complainant_Gender,Complainant_Age,Complainant_Race_Desc
1054865,F,40.0904109589041,BLACK
1054867,F,,UNKNOWN
1054871,F,22.7123287671233,BLACK
1054872,F,54.9123287671233,BLACK
1054872,F,40.3369863013699,BLACK
1054874,F,34.6109589041096,BLACK
1054879,F,57.2958904109589,WHITE
1054881,M,,WHITE
1054883,F,54.1753424657534,BLACK
1054889,F,39.6657534246575,UNKNOWN
1054890,F,59.3287671232877,BLACK
1054891,M,31.772602739726,BLACK
1054892,F,51.5917808219178,WHITE HISPANIC
1054895,M,,BLACK
1054898,F,33.9150684931507,BLACK
1054899,F,86.0602739726027,BLACK
1054901,M,22.1917808219178,BLACK
1054902,M,32.0821917808219,BLACK
1054904,M,36.558904109589,BLACK
1054907,M,27.5287671232877,WHITE
1054909,M,26.1561643835616,BLACK
1054913,M,49.7506849315069,BLACK
1054914,F,47.9315068493151,BLACK
1054915,F,,UNKNOWN
1054918,F,41.6849315068493,BLACK
1054922,F,59.0054794520548,BLACK
1054925,F,37.7972602739726,BLACK
1054926,M,33.4,BLACK
1054928,M,,UNKNOWN
1054929,F,53.1945205479452,BLACK
1054931,M,,BLACK
1054933,F,,BLACK
1054935,F,27.8986301369863,WHITE HISPANIC
1054938,M,,BLACK
1054939,F,50.586301369863,HISPANIC
1054940,F,44.241095890411,WHITE
1054941,M,35.5287671232877,BLACK
1054942,M,23.6575342465753,WHITE HISPANIC
1054943,M,49.6904109589041,WHITE
1054945,F,42.3315068493151,BLACK
1054946,F,63.9342465753425,BLACK
1054946,F,28.0356164383562,BLACK
1054947,M,,WHITE
1054949,F,,UNKNOWN
1054952,M,34.558904109589,BLACK
1054955,M,35.8794520547945,BLACK
1054957,M,40.958904109589,BLACK
1054960,M,27.9616438356164,BLACK
1054963,M,35.1342465753425,BLACK
1054965,F,50.9780821917808,BLACK
1054966,M,62.6164383561644,BLACK
1054967,M,54.8383561643836,WHITE
1054967,M,51.7452054794521,HISPANIC
1054968,M,46.9890410958904,WHITE
1054969,F,61.0904109589041,BLACK
1054972,M,,ASIAN/PACIFIC ISLANDER
1054974,F,35.0109589041096,WHITE HISPANIC
1054975,M,25.4931506849315,BLACK
1054977,F,30.0191780821918,BLACK
1054979,M,66.6219178082192,WHITE
1054980,F,22.427397260274,BLACK
1054981,M,25.827397260274,BLACK
1054982,F,36.4356164383562,BLACK
1054983,F,,WHITE
1054984,F,,UNKNOWN
1054985,M,26.3452054794521,WHITE HISPANIC
1054986,M,34.0630136986301,BLACK
1054987,F,,BLACK
1054989,F,,WHITE
1054990,M,,WHITE HISPANIC
1054990,M,47.5890410958904,WHITE
1054991,M,45.2575342465753,WHITE
1054996,M,30.0191780821918,WHITE HISPANIC
1054997,M,49.813698630137,BLACK
1054999,F,,BLACK
1054999,M,34.7972602739726,BLACK
1055000,M,32.0547945205479,WHITE HISPANIC
1055001,F,77.0356164383562,BLACK
1055003,M,,BLACK
1055005,F,46.4876712328767,WHITE
1055007,M,49.241095890411,WHITE
1055009,F,52.5013698630137,BLACK
1055010,F,54.2109589041096,HISPANIC
1055010,F,63.5835616438356,BLACK
1055011,M,28.5095890410959,BLACK
1055014,F,56.5041095890411,BLACK
1055016,F,30.2602739726027,WHITE
1055017,F,43.5753424657534,BLACK
1055020,M,45.6767123287671,BLACK
1055022,M,54.2575342465753,WHITE
1055023,M,35.9890410958904,BLACK
1055024,F,53.2356164383562,WHITE
1055026,M,50.0958904109589,WHITE
1055028,M,59.8767123287671,BLACK
1055029,F,26.2164383561644,BLACK
1055032,M,53.5972602739726,WHITE
1055033,F,42.4027397260274,BLACK
1055035,M,28.4328767123288,BLACK
1055040,F,,BLACK
1055042,F,37.7150684931507,BLACK
1055044,F,26.9041095890411,BLACK
1055047,M,32.5945205479452,WHITE HISPANIC
1055048,M,,BLACK
1055049,F,,BLACK
1055050,F,25.9534246575342,BLACK
1055051,M,74.3534246575342,WHITE HISPANIC
1055052,M,29.813698630137,BLACK
1055053,F,,BLACK
1055055,F,45.3945205479452,BLACK
1055056,F,36.6986301369863,BLACK
1055059,M,55.4794520547945,WHITE
1055060,F,64.0657534246575,BLACK
1055061,F,29.3561643835616,BLACK
1055065,M,29.3561643835616,BLACK
1055066,M,25.0164383561644,WHITE
1055067,F,58.227397260274,WHITE HISPANIC
1055069,M,30.9561643835616,BLACK
1055071,F,31.5315068493151,WHITE
1055073,F,37.1534246575342,BLACK
1055074,M,55.758904109589,WHITE
1055075,M,,UNKNOWN
1055077,F,38.0739726027397,BLACK
1055078,M,59.5095890410959,BLACK
1055079,F,,BLACK
1055082,F,24.5479452054794,BLACK
1055087,M,38.7616438356164,WHITE
1055091,F,50.2520547945205,WHITE
1055093,F,26.6986301369863,BLACK
1055094,F,40.413698630137,BLACK
1055095,M,39.6246575342466,WHITE
1055096,M,26.841095890411,BLACK
1055097,F,50.813698630137,BLACK
1055099,F,52.2,BLACK
1055105,M,32.7232876712329,BLACK
1055106,F,,BLACK
1055107,M,54.2191780821918,ASIAN/PACIFIC ISLANDER
1055108,F,48.3205479452055,BLACK
1055109,M,31.1397260273973,BLACK
1055113,F,75.3479452054795,BLACK
1055117,F,52.0219178082192,WHITE
1055119,F,51.6493150684932,HISPANIC
1055124,M,40.3424657534247,BLACK
1055128,F,33.5945205479452,BLACK
1055129,M,64.1369863013699,WHITE
1055130,F,28.8547945205479,BLACK
1055134,F,42.4958904109589,BLACK
1055137,F,37.1260273972603,BLACK
1055140,M,36.3068493150685,BLACK
1055146,M,74.5945205479452,BLACK
1055147,F,26.2164383561644,BLACK
1055148,F,32.7068493150685,WHITE
1055149,M,29.4520547945205,BLACK
1055150,F,60.758904109589,BLACK
1055151,M,25.9506849315068,BLACK
1055152,M,52.6109589041096,BLACK
1055158,F,38.9123287671233,BLACK
1055159,M,39.2849315068493,WHITE
1055160,M,37.841095890411,AMER IND/ALASKAN NATIVE
1055161,M,,UNKNOWN
1055162,F,68.4575342465753,BLACK
1055163,F,24.5835616438356,WHITE HISPANIC
1055164,F,,BLACK
1055166,M,26.8465753424658,BLACK
1055170,M,,WHITE
1055171,F,38.5917808219178,BLACK
1055172,M,39.1232876712329,BLACK
1055173,F,34.1397260273973,WHITE
1055176,F,,WHITE
1055180,F,58.7013698630137,BLACK
1055181,M,37.2958904109589,BLACK
1055181,F,30.5068493150685,BLACK
1055182,F,60.9972602739726,BLACK
1055183,M,,WHITE
1055184,F,37.0684931506849,BLACK
1055186,M,27.786301369863,BLACK
1055187,F,39.7095890410959,BLACK
1055188,M,50.0630136986301,HISPANIC
1055189,M,48.8767123287671,WHITE
1055190,F,,UNKNOWN
1055191,M,37.3315068493151,WHITE HISPANIC
1055196,M,43.2794520547945,BLACK
1055197,M,28.4301369863014,BLACK
1055198,M,,WHITE
1055199,F,54.4794520547945,WHITE
1055200,F,,BLACK
1055201,M,48.0794520547945,WHITE
1055205,F,29.8438356164384,BLACK
1055205,M,27.5095890410959,BLACK
1055206,F,39.7123287671233,BLACK
1055208,F,30.786301369863,BLACK
1055209,M,58.641095890411,BLACK
1055210,M,48.6328767123288,WHITE
1055211,M,27.2,WHITE HISPANIC
1055212,M,66.1397260273973,BLACK
1055214,F,40.6575342465754,BLACK
1055215,M,59.9808219178082,WHITE
1055216,M,41.172602739726,WHITE
1055221,F,80.5506849315069,BLACK
1055222,F,27.9397260273973,BLACK
1055227,F,,UNKNOWN
1055230,F,52.5753424657534,BLACK
1055231,M,25.427397260274,WHITE
1055232,F,46.2767123287671,BLACK
1055236,M,42.7205479452055,BLACK HISPANIC
1055239,M,46.7972602739726,WHITE
1055243,M,53.2931506849315,WHITE
1055244,F,26.9945205479452,BLACK
1055245,M,38.0849315068493,BLACK
1055247,M,56.1479452054795,WHITE HISPANIC
1055248,F,56.3479452054795,BLACK
1055250,M,74.3506849315069,BLACK
1055251,M,,BLACK
1055252,M,54.8383561643836,WHITE
1055253,F,54.3890410958904,WHITE HISPANIC
1055254,M,67.6465753424658,WHITE
1055255,F,49.7095890410959,BLACK
1055256,F,36.7342465753425,BLACK
1055257,M,25.2684931506849,WHITE HISPANIC
1055258,M,,UNKNOWN
1055259,M,48.0712328767123,BLACK
1055267,F,57.2876712328767,HISPANIC
1055269,F,31.8493150684932,BLACK
1055270,F,59.5342465753425,BLACK
1055276,F,,BLACK
1055280,F,46.5178082191781,BLACK
1055282,M,50.0054794520548,WHITE
1055283,M,32.2630136986301,BLACK
1055284,F,70.5616438356164,BLACK
1055285,F,30.5013698630137,WHITE
1055286,F,,WHITE
1055287,M,41.3424657534247,WHITE HISPANIC
1055288,F,23.3643835616438,BLACK
1055289,M,,UNKNOWN
1055290,M,35.6657534246575,BLACK
1055292,M,48.4986301369863,BLACK
1055295,F,71.9890410958904,WHITE
1055297,M,,WHITE
1055299,X,,UNKNOWN
1055301,F,,BLACK
1055302,F,,BLACK
1055304,M,57.6520547945206,BLACK
1055304,F,51.8438356164384,BLACK
1055305,M,57.0767123287671,BLACK
1055307,M,35.9369863013699,BLACK
1055311,M,50.8520547945206,BLACK
1055312,F,30.986301369863,WHITE
1055313,M,51.4986301369863,WHITE
1055314,F,64.9041095890411,WHITE
1055315,M,29.1452054794521,BLACK
1055316,F,37.8246575342466,WHITE
1055317,M,51.1479452054795,BLACK
1055320,M,46.2931506849315,HISPANIC
1055322,F,48.8684931506849,WHITE
1055323,F,27.4465753424657,BLACK
1055325,M,30.6630136986301,BLACK
1055326,F,62.9479452054795,BLACK
1055327,M,47.586301369863,ASIAN/PACIFIC ISLANDER
1055329,F,,WHITE
1055331,M,30.2684931506849,WHITE HISPANIC
1055332,M,41.8712328767123,BLACK
1055335,F,31.0630136986301,WHITE
1055336,F,34.7945205479452,UNKNOWN
1055337,M,45.2684931506849,WHITE
1055338,F,46.3315068493151,BLACK
1055339,M,27.7178082191781,BLACK
1055340,F,,UNKNOWN
1055341,M,58.7945205479452,BLACK
1055343,F,30.8712328767123,BLACK
1055345,F,62.5671232876712,WHITE
1055346,M,24.5205479452055,BLACK
1055349,M,37.2931506849315,WHITE HISPANIC
1055352,M,54.5917808219178,BLACK
1055353,M,,BLACK HISPANIC
1055357,M,45.4904109589041,BLACK
1055358,M,39.6931506849315,BLACK
1055359,F,47.8,BLACK
1055361,M,38.9835616438356,WHITE
1055362,F,58.3178082191781,BLACK
1055363,M,27.9972602739726,BLACK
1055365,F,38.6767123287671,BLACK
1055366,M,28.6082191780822,WHITE
1055370,M,43.1561643835616,BLACK
1055371,M,49.9205479452055,BLACK
1055372,F,75.6904109589041,BLACK
1055373,M,41.0904109589041,HISPANIC
1055374,F,28.8054794520548,WHITE
1055375,F,48.4794520547945,BLACK
1055376,F,52.2164383561644,BLACK
1055377,M,49.572602739726,BLACK
1055379,M,59.8,BLACK
1055380,M,48.4931506849315,BLACK
1055381,F,38.1561643835616,BLACK
1055383,M,41.8027397260274,WHITE HISPANIC
1055384,F,36.7917808219178,BLACK
1055387,M,,BLACK
1055389,F,,BLACK
1055390,F,35.986301369863,BLACK
1055394,F,,BLACK
1055395,M,30.3479452054794,BLACK
1055398,F,24.7068493150685,BLACK HISPANIC
1055399,M,,BLACK
1055401,F,27.9315068493151,BLACK
1055402,F,29.2301369863014,BLACK
1055403,F,67.1068493150685,BLACK
1055406,F,28.1150684931507,BLACK
1055407,M,28.7397260273973,BLACK
1055408,M,44.7945205479452,BLACK
1055409,M,42.5616438356165,WHITE
1055410,F,56.358904109589,BLACK
1055411,M,38.4301369863014,BLACK
1055412,M,23.3068493150685,BLACK
1055413,F,41.7205479452055,AMER IND/ALASKAN NATIVE
1055415,M,38.4438356164384,BLACK
1055417,M,55.0301369863014,BLACK
1055418,M,41.654794520548,BLACK
1055419,F,28.2383561643836,WHITE
1055420,F,31.1068493150685,UNKNOWN
1055427,M,51.8191780821918,WHITE
1055428,F,71.9671232876712,BLACK
1055429,F,,BLACK
1055430,M,31.7835616438356,BLACK
1055430,M,31.6684931506849,BLACK
1055432,M,38.8931506849315,BLACK
1055436,M,32.5616438356164,BLACK
1055437,F,48.1369863013699,WHITE
1055442,M,55.0219178082192,WHITE
1055444,F,40.3917808219178,BLACK
1055445,F,25.2219178082192,BLACK
1055446,F,,BLACK
1055448,M,61.3452054794521,BLACK
1055449,M,37.8575342465753,WHITE HISPANIC
1055453,F,54.2383561643836,WHITE HISPANIC
1055454,F,,UNKNOWN
1055458,M,26.0739726027397,BLACK
1055460,M,21.9150684931507,WHITE
1055462,M,33.7616438356164,BLACK
1055463,M,33.8794520547945,BLACK
1055466,F,53.972602739726,WHITE HISPANIC
1055467,M,63.8986301369863,BLACK
1055469,F,51.4794520547945,BLACK
1055470,F,51.4794520547945,BLACK
1055471,F,33.3452054794521,BLACK
1055473,F,46.1698630136986,WHITE
1055476,F,47.6465753424658,BLACK
1055478,F,,BLACK
1055479,F,50.427397260274,BLACK
1055480,M,,BLACK
1055482,F,72.5315068493151,BLACK
1055484,F,51.2027397260274,BLACK
1055485,F,59.7315068493151,BLACK
1055493,F,27.9917808219178,BLACK
1055494,M,22.8575342465753,BLACK
1055497,M,22.4575342465753,BLACK
1055498,F,61.1506849315069,WHITE HISPANIC
1055499,F,70.5616438356164,BLACK
1055500,M,26.1342465753425,BLACK
1055503,F,49.3753424657534,WHITE
1055504,F,43.827397260274,BLACK
1055507,M,61.9643835616438,BLACK
1055508,M,51.813698630137,BLACK
1055513,M,30.3205479452055,BLACK
1055514,M,,WHITE HISPANIC
1055515,M,37.6191780821918,BLACK
1055517,F,26.2602739726027,BLACK
1055518,F,25.3315068493151,WHITE
1055519,M,49.572602739726,BLACK
1055521,M,47.9917808219178,BLACK
1055522,M,43.241095890411,BLACK
1055523,F,43.6520547945205,BLACK
1055524,M,35.4876712328767,BLACK
1055526,F,36.1780821917808,WHITE
1055527,M,23.4219178082192,WHITE
1055528,F,25.0520547945205,BLACK
1055529,M,58.8876712328767,HISPANIC
1055529,M,44.1452054794521,WHITE HISPANIC
1055533,M,,UNKNOWN
1055534,F,35.9534246575342,WHITE HISPANIC
1055536,M,32.1753424657534,WHITE HISPANIC
1055538,F,46.0520547945206,BLACK
1055539,M,37.2958904109589,BLACK
1055540,M,32.5479452054795,WHITE HISPANIC
1055541,F,,UNKNOWN
1055542,M,26.0109589041096,WHITE HISPANIC
1055543,M,56.1452054794521,BLACK
1055545,M,29.7534246575342,BLACK
1055546,M,38.8794520547945,BLACK
1055547,M,36.4602739726027,BLACK
1055548,M,52.213698630137,BLACK
1055549,M,51.7534246575342,HISPANIC
1055552,M,45.0657534246575,WHITE
1055556,M,49.8493150684932,WHITE
1055557,M,31.4931506849315,BLACK
1055558,M,62.2821917808219,WHITE
1055562,F,37.6821917808219,WHITE HISPANIC
1055564,F,28.213698630137,BLACK
1055566,F,34.9616438356164,WHITE
1055569,M,22.8602739726027,BLACK
1055570,M,25.9232876712329,BLACK
1055572,M,28.5452054794521,BLACK
1055574,F,67.4794520547945,BLACK
1055580,M,,UNKNOWN
1055581,M,60.013698630137,WHITE
1055582,F,85.3808219178082,BLACK
1055584,M,30.5123287671233,WHITE HISPANIC
1055587,M,,UNKNOWN
1055589,F,43.4383561643836,BLACK
1055591,F,43.4383561643836,BLACK
1055593,F,44.3260273972603,BLACK
1055594,M,27.1808219178082,BLACK
1055598,F,27.6684931506849,BLACK
1055600,M,41.3178082191781,WHITE
1055601,F,26.9643835616438,BLACK
1055602,F,30.0356164383562,BLACK
1055604,F,52.3945205479452,WHITE
1055605,F,43.5369863013699,WHITE
1055607,M,46.5397260273973,WHITE
1055609,M,32.2520547945205,BLACK
1055611,M,25.4328767123288,BLACK
1055613,M,32.9150684931507,BLACK
1055616,F,37.2575342465753,BLACK
1055618,M,28.386301369863,BLACK
1055619,M,35.4438356164384,BLACK
1055620,F,51.8,WHITE HISPANIC
1055624,M,54.8739726027397,BLACK
1055629,M,46.3424657534247,BLACK
1055631,F,36.2821917808219,BLACK
1055635,M,37.7369863013699,BLACK
1055637,M,54.5671232876712,WHITE
1055638,F,88.4767123287671,BLACK
1055641,M,25.6684931506849,WHITE
1055646,F,58.0821917808219,BLACK
1055650,F,43.1890410958904,WHITE HISPANIC
1055651,M,46.6246575342466,BLACK
1055653,M,,UNKNOWN
1055655,M,,BLACK
1055660,M,48.6027397260274,BLACK
1055662,M,,UNKNOWN
1055663,M,45.7260273972603,BLACK
1055664,M,50.0328767123288,BLACK
1055669,F,54.5835616438356,BLACK
1055670,F,36.1890410958904,BLACK
1055671,M,,WHITE
1055674,F,52.9315068493151,BLACK
1055675,M,27.5452054794521,WHITE HISPANIC
1055677,F,53.4712328767123,BLACK
1055678,M,30.1369863013699,WHITE HISPANIC
1055679,M,54.8383561643836,WHITE
1055681,M,31.8109589041096,BLACK
1055682,F,,BLACK
1055684,M,31.8109589041096,BLACK
1055686,M,37.3424657534247,WHITE
1055688,F,,UNKNOWN
1055693,M,33.3095890410959,WHITE
1055695,M,23.7643835616438,WHITE HISPANIC
1055698,M,80.8630136986301,WHITE
1055700,M,32.9452054794521,WHITE
1055701,M,56.5424657534247,WHITE
1055702,F,27.0876712328767,BLACK
1055705,F,32.8246575342466,BLACK
1055706,F,,WHITE
1055708,F,34.7068493150685,BLACK
1055712,F,53.5643835616438,WHITE
1055713,M,27.786301369863,BLACK
1055714,M,42.7342465753425,WHITE HISPANIC
1055715,F,49.1369863013699,BLACK
1055717,M,41.2739726027397,BLACK
1055718,F,59.0657534246575,BLACK
1055720,M,,WHITE
1055722,M,,UNKNOWN
1055723,M,42.0383561643836,WHITE HISPANIC
1055725,M,59.5890410958904,BLACK
1055726,M,42.9643835616438,BLACK
1055728,F,33.413698630137,BLACK
1055729,F,60.2082191780822,BLACK
1055737,F,62.5232876712329,WHITE
1055738,F,68.386301369863,UNKNOWN
1055739,M,29.3945205479452,BLACK
1055740,F,42.1780821917808,BLACK
1055741,F,31.7178082191781,BLACK
1055743,M,45.4438356164384,BLACK
1055745,M,35.4191780821918,BLACK
1055746,M,51.213698630137,WHITE
1055746,F,49.9315068493151,BLACK
1055747,M,47.1835616438356,WHITE
1055749,F,32.1534246575342,BLACK
1055751,F,40.8082191780822,WHITE
1055752,M,48.9178082191781,BLACK
1055753,F,50.054794520548,WHITE
1055754,F,35.7808219178082,ASIAN/PACIFIC ISLANDER
1055755,F,38.6191780821918,BLACK
1055756,F,48.4054794520548,WHITE
1055758,M,41.6767123287671,BLACK
1055759,F,50.813698630137,BLACK
1055760,M,59.1479452054795,WHITE
1055761,M,32.6383561643836,BLACK
1055762,M,48.0767123287671,WHITE
1055764,M,24.3315068493151,BLACK
1055765,M,,BLACK
1055766,F,60.4328767123288,BLACK
1055768,M,,BLACK
1055769,F,42.9479452054795,BLACK
1055771,M,,BLACK
1055772,F,56.6493150684932,BLACK
1055773,M,,BLACK
1055774,F,30.6438356164384,BLACK
1055775,F,,BLACK
1055776,M,,BLACK
1055777,F,,BLACK
1055778,M,59.854794520548,WHITE
1055780,F,,BLACK
1055781,M,,BLACK
1055782,M,56.8821917808219,BLACK
1055785,M,53.8164383561644,WHITE
1055786,M,32.2493150684932,WHITE
1055789,M,,UNKNOWN
1055790,M,33.1397260273973,WHITE HISPANIC
1055791,M,63.5890410958904,WHITE
1055793,F,25.1013698630137,WHITE
1055794,M,42.1890410958904,BLACK
1055795,F,37.0684931506849,BLACK HISPANIC
1055797,M,33.8575342465753,BLACK
1055798,M,56.5369863013699,BLACK
1055799,M,,UNKNOWN
1055801,F,45.4,BLACK
1055804,M,32.7013698630137,WHITE HISPANIC
1055806,F,29.9260273972603,WHITE
1055806,M,41.0958904109589,WHITE
1055807,M,45.2575342465753,WHITE
1055809,F,36.1890410958904,BLACK
1055810,M,,WHITE
1055812,M,45.7260273972603,WHITE HISPANIC
1055813,F,22.5561643835616,BLACK
1055814,F,,WHITE
1055815,F,24.5479452054794,WHITE HISPANIC
1055817,F,35.0438356164384,BLACK
1055819,M,26.0082191780822,BLACK
1055820,F,35.9369863013699,BLACK
1055821,M,36.5342465753425,BLACK HISPANIC
1055823,M,45.9945205479452,BLACK
1055824,F,30.3397260273973,BLACK
1055826,F,51.9041095890411,BLACK
1055827,F,67.3890410958904,WHITE
1055829,F,71.4986301369863,WHITE
1055832,F,,UNKNOWN
1055837,F,23.7013698630137,BLACK
1055838,M,30.0301369863014,BLACK
1055840,M,54.8383561643836,WHITE
1055842,F,71.1095890410959,BLACK
1055846,M,30.1835616438356,BLACK
1055847,F,60.7835616438356,WHITE
1055848,M,36.0301369863014,BLACK
1055850,F,38.4438356164384,WHITE
1055850,M,42.8328767123288,WHITE
1055850,M,,WHITE
1055852,F,43.7506849315068,BLACK
1055853,M,54.2657534246575,BLACK
1055855,M,45.4219178082192,BLACK
1055856,M,44.1671232876712,WHITE HISPANIC
1055859,M,46.4767123287671,BLACK
1055861,F,49.9945205479452,WHITE
1055862,M,48.3013698630137,WHITE
1055863,F,35.2356164383562,WHITE
1055866,M,,BLACK
1055867,M,,BLACK
1055868,M,24.4493150684932,BLACK
1055869,F,61.2054794520548,BLACK
1055870,F,79.4876712328767,BLACK
1055872,M,29.5178082191781,BLACK
1055873,F,45.0849315068493,BLACK
1055876,F,25.2219178082192,BLACK
1055877,M,40.7808219178082,BLACK
1055878,M,48.3013698630137,WHITE
1055880,F,29.786301369863,BLACK
1055882,M,36.9178082191781,BLACK
1055883,F,61.9917808219178,WHITE
1055884,F,,WHITE HISPANIC
1055885,F,,BLACK
1055886,F,46.8027397260274,WHITE
1055887,M,22.4246575342466,WHITE HISPANIC
1055891,M,47.7753424657534,WHITE HISPANIC
1055892,F,44.8493150684932,WHITE HISPANIC
1055894,F,,BLACK
1055897,M,42.5945205479452,HISPANIC
1055897,M,,BLACK
1055898,M,48.8054794520548,WHITE HISPANIC
1055900,M,56.7287671232877,WHITE
1055901,F,47.9479452054795,BLACK
1055903,M,66.3232876712329,BLACK
1055906,F,43.5561643835616,WHITE
1055907,M,35.0657534246575,BLACK
1055911,F,68.7397260273973,BLACK
1055912,M,26.8,BLACK
1055915,M,32.7123287671233,BLACK
1055916,M,26.4082191780822,WHITE HISPANIC
1055921,M,37.9397260273973,BLACK
1055922,F,46.4876712328767,WHITE HISPANIC
1055924,M,49.5616438356164,WHITE
1055928,M,30.3369863013699,BLACK
1055930,M,32.9972602739726,BLACK
1055932,M,,BLACK
1055934,M,41.8328767123288,BLACK
1055937,M,26.0027397260274,BLACK
1055939,M,56.3561643835616,WHITE
1055942,M,,BLACK
1055944,M,22.5780821917808,WHITE HISPANIC
1055947,M,57.4958904109589,HISPANIC
1055948,F,41.1917808219178,BLACK
1055950,M,65.3808219178082,WHITE
1055951,F,37.1068493150685,BLACK
1055953,M,49.6630136986301,BLACK
1055960,M,57.9506849315069,BLACK
1055961,F,46.4054794520548,WHITE HISPANIC
1055965,F,23.5671232876712,BLACK
1055967,M,38.1205479452055,WHITE
1055968,M,24.8328767123288,WHITE
1055969,F,32.7534246575342,WHITE HISPANIC
1055970,F,25.3287671232877,BLACK
1055971,F,27.9068493150685,WHITE HISPANIC
1055977,F,45.8712328767123,BLACK
1055978,M,54.8383561643836,WHITE
1055984,M,49.3260273972603,BLACK
1055986,M,38.7506849315068,BLACK
1055987,F,50.2575342465753,BLACK
1055988,F,,WHITE
1055989,F,46.9315068493151,BLACK
1055990,F,35.8465753424658,BLACK
1055991,F,40.7315068493151,BLACK
1055995,F,68.0493150684932,BLACK
1055996,M,23.3917808219178,ASIAN/PACIFIC ISLANDER
1055998,M,37.8904109589041,WHITE
1056001,M,39.4712328767123,BLACK
1056012,F,55.1671232876712,BLACK
1056013,M,50.0328767123288,BLACK
1056016,M,43.1808219178082,BLACK
1056019,F,62.9506849315069,BLACK
1056020,F,,BLACK
1056021,M,,BLACK
1056022,M,32.5753424657534,WHITE
1056023,F,59.1068493150685,WHITE
1056024,M,39.9671232876712,WHITE
1056025,F,46.0821917808219,BLACK
1056027,M,50.8602739726027,WHITE HISPANIC
1056028,F,41.6,BLACK
1056031,M,52.7561643835617,BLACK
1056034,M,48.8767123287671,WHITE
1056039,M,,BLACK
1056040,M,,UNKNOWN
1056044,F,31.3808219178082,BLACK
1056045,M,45.3643835616438,WHITE
1056047,M,29.8219178082192,BLACK
1056048,M,32.7369863013699,WHITE HISPANIC
1056049,F,34.8739726027397,WHITE HISPANIC
1056050,F,60.8520547945206,BLACK
1056051,M,49.0356164383562,BLACK
1056053,F,45.3424657534247,WHITE
1056058,M,46.0684931506849,WHITE HISPANIC
1056059,F,23.7972602739726,BLACK
1056061,F,33.0301369863014,WHITE HISPANIC
1056062,M,62.827397260274,BLACK
1056063,M,31.6821917808219,BLACK
1056064,F,39.2219178082192,BLACK
1056066,M,57.3041095890411,WHITE
1056072,F,22.6630136986301,BLACK
1056073,F,65.2493150684932,BLACK
1056074,M,35.0849315068493,BLACK
1056080,M,37.3287671232877,WHITE
1056081,M,,UNKNOWN
1056084,M,45.2054794520548,WHITE
1056086,M,56.3068493150685,WHITE
1056088,F,57.4493150684932,BLACK
1056089,F,59.2630136986301,BLACK
1056091,M,25.4,BLACK
1056098,M,,WHITE HISPANIC
1056099,M,23.4301369863014,WHITE HISPANIC
1056100,M,37.7753424657534,BLACK
1056101,M,48.1095890410959,BLACK
1056102,F,33.3123287671233,BLACK
1056103,F,24.986301369863,WHITE
1056105,M,25.6520547945205,BLACK
1056110,M,30.1835616438356,BLACK
1056113,F,51.4246575342466,BLACK
1056114,M,48.8821917808219,WHITE
1056116,F,,UNKNOWN
1056117,M,53.3890410958904,BLACK
